,Region,705,710,717,724,731
0,Belgium,,250,203,155,96
1,Bulgaria,,429,381,336,296
2,Czechia,,475,402,332,298
3,Denmark,,42,34,27,21
4,Germany,,1834,1414,1089,804
5,Estonia,,28,30,31,30
6,Ireland,,58,72,80,84
7,Greece,,536,528,515,486
8,Spain,,422,612,852,1072
9,France,,1454,1746,1936,2071
10,Croatia,,302,263,233,206
11,Italy,,1330,2007,2865,4176
12,Cyprus,,12,12,13,14
13,Latvia,,60,57,52,44
14,Lithuania,,155,145,138,132
15,Luxembourg,,10,10,10,10
16,Hungary,,572,377,246,159
17,Malta,,6,6,7,7
18,Netherlands,,252,220,189,154
19,Austria,,135,86,61,46
20,Poland,,2601,2206,1786,1451
21,Portugal,,140,165,200,255
22,Romania,,278,218,178,140
23,Slovenia,,50,41,35,29
24,Slovakia,,383,289,199,139
25,Finland,,46,56,56,62
26,Sweden,,45,51,59,70
27,United Kingdom,,779,892,895,917
28,Iceland,,1,1,1,1
29,Liechtenstein,,1,1,1,1
30,Norway,,57,54,53,48
31,Switzerland,,154,146,140,134
