,Region,572,577,584,591,598
0,Belgium,,25,24,22,20
1,Bulgaria,,123,192,243,293
2,Czechia,,9,9,9,9
3,Denmark,,6,7,7,7
4,Germany,,131,173,200,208
5,Estonia,,3,3,3,3
6,Ireland,,14,15,16,18
7,Greece,,147,160,175,185
8,Spain,,494,484,475,480
9,France,,424,464,479,434
10,Croatia,,14,14,14,14
11,Italy,,241,278,307,339
12,Cyprus,,15,15,13,10
13,Latvia,,4,5,5,6
14,Lithuania,,29,39,50,61
15,Luxembourg,,2,2,2,2
16,Hungary,,6,6,5,5
17,Malta,,4,3,4,4
18,Netherlands,,40,39,38,36
19,Austria,,9,9,10,9
20,Poland,,22,24,30,36
21,Portugal,,90,83,82,78
22,Romania,,39,47,57,68
23,Slovenia,,2,3,3,3
24,Slovakia,,4,5,5,5
25,Finland,,12,15,17,18
26,Sweden,,3,5,6,6
27,United Kingdom,,612,583,570,692
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,5,6,7,7
31,Switzerland,,20,25,34,43
