,Region,439,444,451,458,465
0,Belgium,,277,296,304,302
1,Bulgaria,,844,844,828,796
2,Czechia,,859,684,553,455
3,Denmark,,15,16,17,18
4,Germany,,1128,1159,1170,1170
5,Estonia,,65,56,48,40
6,Ireland,,54,50,47,44
7,Greece,,521,571,621,670
8,Spain,,923,775,750,816
9,France,,2356,2522,2647,2741
10,Croatia,,213,283,368,473
11,Italy,,2988,2901,2787,2660
12,Cyprus,,9,10,10,11
13,Latvia,,48,44,41,37
14,Lithuania,,78,88,96,105
15,Luxembourg,,15,15,14,13
16,Hungary,,1831,1840,1805,1743
17,Malta,,11,9,7,6
18,Netherlands,,203,205,205,206
19,Austria,,206,212,210,204
20,Poland,,3391,3794,3935,3954
21,Portugal,,43,35,31,27
22,Romania,,1017,1058,1080,1087
23,Slovenia,,58,62,66,70
24,Slovakia,,405,343,294,252
25,Finland,,20,18,17,15
26,Sweden,,131,120,113,107
27,United Kingdom,,277,217,172,137
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,16,16,16,16
31,Switzerland,,77,76,77,77
