,Region,768,773,780,787,794
0,Belgium,,132,76,44,28
1,Bulgaria,,360,266,200,158
2,Czechia,,300,218,147,98
3,Denmark,,292,305,324,318
4,Germany,,1369,1318,1226,1021
5,Estonia,,59,56,52,48
6,Ireland,,56,46,35,30
7,Greece,,451,418,330,298
8,Spain,,1284,1094,897,740
9,France,,1038,669,421,263
10,Croatia,,181,124,85,74
11,Italy,,1274,980,674,522
12,Cyprus,,36,36,34,29
13,Latvia,,119,120,118,113
14,Lithuania,,136,114,90,71
15,Luxembourg,,5,4,2,2
16,Hungary,,557,397,262,181
17,Malta,,6,4,4,4
18,Netherlands,,40,27,20,18
19,Austria,,214,206,198,189
20,Poland,,1162,820,539,406
21,Portugal,,200,152,91,56
22,Romania,,684,497,341,307
23,Slovenia,,76,54,37,26
24,Slovakia,,216,248,261,251
25,Finland,,86,79,74,62
26,Sweden,,291,232,148,118
27,United Kingdom,,571,345,241,170
28,Iceland,,4,5,4,1
29,Liechtenstein,,2,2,2,2
30,Norway,,40,36,32,28
31,Switzerland,,60,45,33,27
