,Region,551,556,563,570,577
0,Belgium,,16,18,20,22
1,Bulgaria,,25,25,26,26
2,Czechia,,16,18,18,20
3,Denmark,,2,3,3,2
4,Germany,,172,192,229,297
5,Estonia,,1,1,1,1
6,Ireland,,13,19,28,35
7,Greece,,76,87,95,102
8,Spain,,178,208,229,222
9,France,,227,360,643,1093
10,Croatia,,10,11,12,14
11,Italy,,112,139,261,392
12,Cyprus,,14,16,18,19
13,Latvia,,5,5,6,5
14,Lithuania,,7,7,7,7
15,Luxembourg,,1,1,1,1
16,Hungary,,6,5,5,6
17,Malta,,2,2,2,1
18,Netherlands,,27,31,30,26
19,Austria,,7,9,14,14
20,Poland,,28,26,24,26
21,Portugal,,87,97,106,113
22,Romania,,22,18,15,15
23,Slovenia,,3,2,3,3
24,Slovakia,,6,6,6,7
25,Finland,,4,5,6,6
26,Sweden,,6,5,6,6
27,United Kingdom,,509,584,617,635
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,2
31,Switzerland,,5,6,9,13
