,Region,782,787,794,801,808
0,Belgium,,125,109,101,105
1,Bulgaria,,180,138,108,92
2,Czechia,,181,139,113,106
3,Denmark,,317,301,280,258
4,Germany,,1468,1464,1490,1438
5,Estonia,,57,48,37,28
6,Ireland,,54,54,51,51
7,Greece,,355,344,336,314
8,Spain,,511,348,272,225
9,France,,612,446,373,330
10,Croatia,,90,69,56,46
11,Italy,,844,672,612,561
12,Cyprus,,28,27,29,28
13,Latvia,,86,73,66,53
14,Lithuania,,112,101,92,82
15,Luxembourg,,6,5,5,5
16,Hungary,,245,152,94,64
17,Malta,,4,4,4,4
18,Netherlands,,86,84,82,86
19,Austria,,199,190,181,175
20,Poland,,711,654,525,536
21,Portugal,,74,54,42,29
22,Romania,,279,194,141,108
23,Slovenia,,36,29,23,24
24,Slovakia,,216,194,170,150
25,Finland,,174,192,175,154
26,Sweden,,232,182,162,140
27,United Kingdom,,632,572,494,444
28,Iceland,,11,10,10,8
29,Liechtenstein,,1,1,0,0
30,Norway,,82,83,74,64
31,Switzerland,,86,84,75,66
