,Region,558,563,570,577,584
0,Belgium,,20,21,21,22
1,Bulgaria,,23,26,32,44
2,Czechia,,14,14,12,12
3,Denmark,,5,6,6,6
4,Germany,,205,231,267,334
5,Estonia,,1,2,2,3
6,Ireland,,13,16,18,19
7,Greece,,78,85,94,102
8,Spain,,292,340,336,328
9,France,,332,493,546,571
10,Croatia,,13,16,18,22
11,Italy,,165,282,414,550
12,Cyprus,,16,15,13,12
13,Latvia,,5,6,6,6
14,Lithuania,,7,9,17,25
15,Luxembourg,,1,1,1,1
16,Hungary,,7,7,6,6
17,Malta,,2,2,2,2
18,Netherlands,,33,34,33,26
19,Austria,,9,11,12,14
20,Poland,,23,25,29,32
21,Portugal,,66,58,51,46
22,Romania,,22,28,31,32
23,Slovenia,,2,2,3,3
24,Slovakia,,6,6,6,6
25,Finland,,5,6,6,8
26,Sweden,,5,6,7,7
27,United Kingdom,,558,513,446,363
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,9,10,14,17
