,Region,516,521,528,535,542
0,Belgium,,43,34,27,23
1,Bulgaria,,59,44,33,26
2,Czechia,,30,21,14,11
3,Denmark,,5,4,3,3
4,Germany,,371,281,213,165
5,Estonia,,2,1,1,1
6,Ireland,,15,15,14,14
7,Greece,,100,78,62,51
8,Spain,,169,135,105,94
9,France,,256,202,153,137
10,Croatia,,24,16,11,8
11,Italy,,206,141,97,66
12,Cyprus,,3,2,2,2
13,Latvia,,32,27,22,19
14,Lithuania,,19,14,10,8
15,Luxembourg,,1,0,0,0
16,Hungary,,22,14,9,6
17,Malta,,0,0,0,0
18,Netherlands,,15,10,6,4
19,Austria,,14,10,7,5
20,Poland,,163,112,78,54
21,Portugal,,20,26,34,44
22,Romania,,500,402,335,287
23,Slovenia,,8,6,4,3
24,Slovakia,,28,23,18,15
25,Finland,,3,2,2,2
26,Sweden,,20,16,13,12
27,United Kingdom,,110,146,189,238
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,2
31,Switzerland,,9,6,4,3
