,Region,523,528,535,542,549
0,Belgium,,21,15,11,8
1,Bulgaria,,37,27,20,16
2,Czechia,,20,16,13,11
3,Denmark,,2,2,1,1
4,Germany,,254,175,124,88
5,Estonia,,1,1,1,1
6,Ireland,,12,11,11,10
7,Greece,,84,66,54,46
8,Spain,,119,100,88,77
9,France,,171,124,90,68
10,Croatia,,20,16,13,11
11,Italy,,153,106,73,50
12,Cyprus,,2,2,2,3
13,Latvia,,18,14,12,10
14,Lithuania,,13,9,7,5
15,Luxembourg,,0,0,0,0
16,Hungary,,17,11,7,5
17,Malta,,0,0,0,0
18,Netherlands,,13,10,8,7
19,Austria,,13,11,9,8
20,Poland,,110,75,52,39
21,Portugal,,23,27,32,38
22,Romania,,637,583,556,539
23,Slovenia,,5,4,3,2
24,Slovakia,,22,18,15,13
25,Finland,,3,2,2,2
26,Sweden,,22,21,18,16
27,United Kingdom,,164,228,310,410
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,2
31,Switzerland,,9,7,6,5
