,Region,754,759,766,773,780
0,Belgium,,376,340,311,282
1,Bulgaria,,594,544,499,452
2,Czechia,,401,407,331,268
3,Denmark,,190,191,166,160
4,Germany,,1312,1398,1418,1258
5,Estonia,,58,54,50,43
6,Ireland,,45,31,26,22
7,Greece,,630,580,554,519
8,Spain,,1782,1839,1790,1683
9,France,,2104,1761,1289,882
10,Croatia,,323,298,276,246
11,Italy,,1938,1499,1082,931
12,Cyprus,,34,31,32,31
13,Latvia,,96,103,96,88
14,Lithuania,,136,140,135,124
15,Luxembourg,,10,8,8,6
16,Hungary,,568,518,449,376
17,Malta,,15,12,10,8
18,Netherlands,,94,108,100,76
19,Austria,,166,171,171,136
20,Poland,,1652,1744,1382,1102
21,Portugal,,332,311,288,266
22,Romania,,1026,1042,959,886
23,Slovenia,,118,106,84,63
24,Slovakia,,168,198,243,288
25,Finland,,92,94,94,102
26,Sweden,,319,315,316,318
27,United Kingdom,,1323,1240,1015,808
28,Iceland,,4,4,4,4
29,Liechtenstein,,0,0,0,0
30,Norway,,42,44,42,39
31,Switzerland,,148,137,129,97
