,Region,453,458,465,472,479
0,Belgium,,258,235,212,189
1,Bulgaria,,659,551,454,378
2,Czechia,,482,370,292,233
3,Denmark,,13,13,13,13
4,Germany,,1664,1791,1955,2110
5,Estonia,,52,43,35,29
6,Ireland,,48,42,37,33
7,Greece,,561,562,550,533
8,Spain,,729,723,761,808
9,France,,2240,2230,2216,2138
10,Croatia,,300,332,365,394
11,Italy,,2415,2162,1974,1835
12,Cyprus,,16,18,21,24
13,Latvia,,60,62,64,65
14,Lithuania,,88,96,105,114
15,Luxembourg,,15,14,13,13
16,Hungary,,1465,1247,1085,959
17,Malta,,4,4,3,3
18,Netherlands,,166,168,174,180
19,Austria,,196,177,159,142
20,Poland,,3312,3033,2666,2351
21,Portugal,,39,39,38,37
22,Romania,,929,811,701,610
23,Slovenia,,41,38,36,33
24,Slovakia,,445,394,347,303
25,Finland,,14,12,10,9
26,Sweden,,184,183,180,179
27,United Kingdom,,158,132,115,106
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,13,12,11,10
31,Switzerland,,72,70,69,69
