,Region,621,626,633,640,647
0,Belgium,,52,52,47,44
1,Bulgaria,,512,536,561,592
2,Czechia,,29,37,44,52
3,Denmark,,16,14,13,12
4,Germany,,390,370,350,334
5,Estonia,,20,23,26,26
6,Ireland,,34,33,33,33
7,Greece,,216,211,208,202
8,Spain,,209,157,115,85
9,France,,247,190,149,120
10,Croatia,,98,104,106,106
11,Italy,,291,248,222,189
12,Cyprus,,3,2,2,2
13,Latvia,,66,90,114,140
14,Lithuania,,172,210,250,288
15,Luxembourg,,0,0,0,0
16,Hungary,,56,70,84,93
17,Malta,,2,2,1,1
18,Netherlands,,31,28,24,20
19,Austria,,68,66,63,58
20,Poland,,147,194,258,339
21,Portugal,,30,24,20,17
22,Romania,,1769,2666,3822,5303
23,Slovenia,,40,42,42,42
24,Slovakia,,71,104,142,168
25,Finland,,10,10,10,10
26,Sweden,,39,35,32,28
27,United Kingdom,,828,790,683,564
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,7,5,4
31,Switzerland,,42,34,27,22
