,Region,607,612,619,626,633
0,Belgium,,45,43,41,38
1,Bulgaria,,494,497,529,577
2,Czechia,,15,19,22,28
3,Denmark,,14,13,12,11
4,Germany,,356,358,338,308
5,Estonia,,15,16,17,17
6,Ireland,,25,24,23,21
7,Greece,,279,268,244,219
8,Spain,,358,262,188,133
9,France,,305,248,192,145
10,Croatia,,84,101,114,135
11,Italy,,362,322,278,246
12,Cyprus,,7,5,4,3
13,Latvia,,40,51,67,77
14,Lithuania,,115,133,157,191
15,Luxembourg,,1,1,1,1
16,Hungary,,42,57,78,100
17,Malta,,4,4,4,4
18,Netherlands,,40,36,29,24
19,Austria,,62,72,83,88
20,Poland,,78,108,149,195
21,Portugal,,41,34,27,21
22,Romania,,708,1037,1510,2152
23,Slovenia,,31,42,53,70
24,Slovakia,,15,21,35,47
25,Finland,,9,8,7,7
26,Sweden,,39,30,31,33
27,United Kingdom,,985,935,886,816
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,9,10,9
31,Switzerland,,45,43,46,43
