,Region,733,738,745,752,759
0,Belgium,,209,216,195,194
1,Bulgaria,,722,835,962,1097
2,Czechia,,240,343,304,151
3,Denmark,,125,131,128,87
4,Germany,,1316,1629,1877,1733
5,Estonia,,28,42,50,48
6,Ireland,,58,47,44,38
7,Greece,,708,729,666,575
8,Spain,,1294,1613,1738,1748
9,France,,2056,2508,2216,2043
10,Croatia,,312,333,340,344
11,Italy,,2898,3263,3374,3302
12,Cyprus,,38,40,41,42
13,Latvia,,94,116,136,152
14,Lithuania,,110,124,132,131
15,Luxembourg,,10,10,11,11
16,Hungary,,600,666,764,872
17,Malta,,18,15,11,8
18,Netherlands,,80,80,82,80
19,Austria,,112,166,189,174
20,Poland,,1705,1656,2415,3818
21,Portugal,,352,388,430,446
22,Romania,,468,744,917,1089
23,Slovenia,,68,82,98,111
24,Slovakia,,344,331,304,286
25,Finland,,41,33,21,17
26,Sweden,,231,237,255,255
27,United Kingdom,,1847,1715,1480,1310
28,Iceland,,3,3,3,3
29,Liechtenstein,,1,2,2,2
30,Norway,,32,38,44,46
31,Switzerland,,103,96,90,86
