,Region,509,514,521,528,535
0,Belgium,,52,39,31,23
1,Bulgaria,,67,53,44,37
2,Czechia,,36,25,15,11
3,Denmark,,6,5,5,5
4,Germany,,451,344,263,202
5,Estonia,,4,2,2,1
6,Ireland,,1,1,0,0
7,Greece,,127,101,80,63
8,Spain,,319,298,271,292
9,France,,322,245,149,121
10,Croatia,,35,26,21,17
11,Italy,,357,286,236,196
12,Cyprus,,5,4,4,4
13,Latvia,,35,31,28,24
14,Lithuania,,27,20,16,12
15,Luxembourg,,1,1,1,1
16,Hungary,,49,30,19,13
17,Malta,,0,0,0,0
18,Netherlands,,32,23,17,12
19,Austria,,16,11,11,7
20,Poland,,270,193,144,117
21,Portugal,,12,14,16,18
22,Romania,,610,517,491,477
23,Slovenia,,11,10,9,7
24,Slovakia,,37,31,27,23
25,Finland,,5,4,4,3
26,Sweden,,43,36,35,33
27,United Kingdom,,86,115,151,199
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,3,3,3,2
31,Switzerland,,20,17,14,12
