,Region,474,479,486,493,500
0,Belgium,,239,225,215,206
1,Bulgaria,,357,288,235,201
2,Czechia,,262,213,173,143
3,Denmark,,12,13,13,14
4,Germany,,1436,1321,1186,1059
5,Estonia,,27,25,24,23
6,Ireland,,24,23,21,20
7,Greece,,460,424,393,371
8,Spain,,6689,5589,4717,3890
9,France,,1364,1155,994,877
10,Croatia,,267,232,200,174
11,Italy,,1448,1233,1045,884
12,Cyprus,,17,16,15,14
13,Latvia,,59,62,64,66
14,Lithuania,,93,93,93,94
15,Luxembourg,,5,5,4,4
16,Hungary,,622,448,336,259
17,Malta,,1,1,1,1
18,Netherlands,,145,141,137,134
19,Austria,,122,101,83,69
20,Poland,,1556,1171,920,762
21,Portugal,,15,16,18,22
22,Romania,,552,421,330,270
23,Slovenia,,33,30,28,27
24,Slovakia,,210,177,152,134
25,Finland,,8,7,7,7
26,Sweden,,142,137,132,129
27,United Kingdom,,79,71,64,59
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,13,12,11,11
31,Switzerland,,62,59,54,50
