,Region,726,731,738,745,752
0,Belgium,,150,170,180,182
1,Bulgaria,,586,667,718,775
2,Czechia,,261,241,228,234
3,Denmark,,112,110,94,84
4,Germany,,1532,1548,1580,1571
5,Estonia,,22,24,28,26
6,Ireland,,88,104,110,94
7,Greece,,646,696,664,596
8,Spain,,1106,1471,1884,2130
9,France,,1773,1930,2015,2004
10,Croatia,,251,257,262,216
11,Italy,,2653,3300,3777,4222
12,Cyprus,,30,37,45,52
13,Latvia,,84,102,118,138
14,Lithuania,,104,92,82,73
15,Luxembourg,,12,14,15,14
16,Hungary,,416,376,344,310
17,Malta,,16,17,14,14
18,Netherlands,,99,98,75,51
19,Austria,,105,133,162,184
20,Poland,,2186,2255,2242,2289
21,Portugal,,221,284,296,312
22,Romania,,283,467,658,774
23,Slovenia,,46,55,69,79
24,Slovakia,,250,208,178,154
25,Finland,,112,142,172,206
26,Sweden,,153,194,228,248
27,United Kingdom,,2056,2129,1609,998
28,Iceland,,6,7,8,8
29,Liechtenstein,,1,1,1,1
30,Norway,,33,33,33,35
31,Switzerland,,124,127,123,112
