,Region,817,822,829,836,843
0,Belgium,,139,126,108,69
1,Bulgaria,,66,50,41,33
2,Czechia,,86,69,57,41
3,Denmark,,74,55,40,31
4,Germany,,1091,952,840,763
5,Estonia,,14,10,8,6
6,Ireland,,61,54,32,29
7,Greece,,464,411,354,316
8,Spain,,144,44,40,28
9,France,,787,730,659,596
10,Croatia,,46,36,28,22
11,Italy,,909,855,834,820
12,Cyprus,,19,20,19,17
13,Latvia,,20,14,10,8
14,Lithuania,,40,34,28,23
15,Luxembourg,,8,7,5,5
16,Hungary,,121,100,90,91
17,Malta,,16,14,14,14
18,Netherlands,,61,52,42,32
19,Austria,,156,124,100,82
20,Poland,,133,88,66,49
21,Portugal,,147,140,128,118
22,Romania,,92,74,65,56
23,Slovenia,,23,20,20,18
24,Slovakia,,128,108,86,66
25,Finland,,166,174,171,162
26,Sweden,,62,40,36,34
27,United Kingdom,,1472,1542,1625,873
28,Iceland,,2,1,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,60,40,26,18
31,Switzerland,,25,21,18,14
