,State,347,353,360,367,374
0,Washington,255396,11577,11132,11344,11907
1,Illinois,979821,36280,37127,37294,39061
2,California,2426930,268600,264599,259204,258540
3,Arizona,556384,40166,38864,37929,36534
4,Massachusetts,387662,34181,33421,33170,33125
5,Wisconsin,526245,15947,16197,16985,17757
6,Texas,1810320,NaN,NaN,NaN,NaN
7,Nebraska,169000,6728,6994,7395,7642
8,Utah,283473,17536,17297,16972,16973
9,Oregon,117745,7379,7577,7730,8002
10,Florida,1365436,75312,76242,78349,78710
11,New York,1023897,75785,79310,80700,80827
12,Rhode Island,87949,5852,6022,6089,6026
13,Georgia,690900,58764,61338,60868,59720
14,New Hampshire,46450,5585,5809,5983,5976
15,North Carolina,564924,43914,43653,43478,42008
16,New Jersey,492042,26242,25713,25024,24754
17,Colorado,341250,12950,12735,13228,13843
18,Maryland,285319,17713,17665,17475,17232
19,Nevada,231614,12840,12765,13260,13660
20,Tennessee,608297,37988,36096,36143,36195
21,Hawaii,22303,905,875,823,801
22,Indiana,526071,29325,27960,27192,26714
23,Kentucky,276825,16439,17056,17925,18202
24,Minnesota,420544,7290,6119,5852,6172
25,Oklahoma,304072,18988,19036,19347,19311
26,Pennsylvania,664913,44175,37941,37284,37563
27,South Carolina,321669,21928,21188,21312,21284
28,District of Columbia,29764,1941,2011,2028,2023
29,Kansas,230314,NaN,NaN,NaN,NaN
30,Missouri,412838,19403,19445,19788,19917
31,Vermont,7793,737,762,781,794
32,Virginia,363765,26499,26233,25890,25759
33,Connecticut,190120,15925,16383,16231,16356
34,Iowa,284715,7850,8161,8664,9337
35,Louisiana,321058,21952,22348,21241,21004
36,Ohio,721481,41681,38077,37643,37469
37,Michigan,538121,19776,19555,19763,19941
38,South Dakota,100532,2706,2831,3070,3340
39,Arkansas,233475,18142,17709,17268,16765
40,Delaware,59484,4327,4431,4752,4926
41,Mississippi,222061,14965,14907,15253,15278
42,New Mexico,146394,7743,7846,8156,8476
43,North Dakota,93041,1327,1347,1506,1646
44,Wyoming,44875,1463,1491,1596,1769
45,Alaska,48098,1688,1726,1879,2110
46,Maine,25592,3759,4334,4575,4854
47,Alabama,371934,24002,23925,23415,22001
48,Idaho,142507,5763,5849,5984,6181
49,Montana,82381,2546,2604,2767,3015
50,Puerto Rico,78169,5609,5603,5801,5737
51,Virgin Islands,2042,50,63,81,91
52,Guam,7326,48,57,62,59
53,West Virginia,91058,8861,8595,8704,8615
54,Northern Mariana Islands,122,3,3,3,3
55,American Samoa,0,0,0,0,0
