,State,353,360,367,374,381
0,Washington,3698,103,97,87,80
1,Illinois,19210,855,754,602,593
2,California,29707,2460,2467,2499,2115
3,Arizona,10036,594,615,692,552
4,Massachusetts,13074,528,498,419,457
5,Wisconsin,5567,216,190,166,135
6,Texas,30313,1316,1347,1326,1275
7,Nebraska,1737,75,72,70,67
8,Utah,1390,82,81,79,80
9,Oregon,1603,57,58,59,59
10,Florida,22804,812,876,941,864
11,New York,39471,1045,1075,1020,1123
12,Rhode Island,2062,50,41,30,28
13,Georgia,11457,337,360,357,391
14,New Hampshire,862,63,65,62,67
15,North Carolina,7425,311,304,304,277
16,New Jersey,19854,492,484,424,449
17,Colorado,5190,236,212,171,163
18,Maryland,6246,271,272,255,270
19,Nevada,3450,172,170,187,137
20,Tennessee,7704,430,384,334,260
21,Hawaii,308,1,4,8,13
22,Indiana,10089,485,453,418,347
23,Kentucky,2876,126,121,113,112
24,Minnesota,5731,202,171,123,119
25,Oklahoma,2738,182,178,168,152
26,Pennsylvania,17626,1102,1031,955,791
27,South Carolina,5758,267,263,256,248
28,District of Columbia,813,31,31,29,35
29,Kansas,3141,199,194,194,194
30,Missouri,6173,221,216,209,193
31,Vermont,156,13,16,17,24
32,Virginia,5381,319,313,303,241
33,Connecticut,6324,221,192,156,129
34,Iowa,4127,177,169,167,135
35,Louisiana,7833,170,162,163,127
36,Ohio,14716,441,425,406,347
37,Michigan,14145,439,383,299,262
38,South Dakota,1570,53,52,51,39
39,Arkansas,4010,317,317,289,307
40,Delaware,1128,21,22,22,27
41,Mississippi,5146,251,246,233,237
42,New Mexico,2732,170,156,134,131
43,North Dakota,1360,26,24,23,22
44,Wyoming,489,42,39,36,35
45,Alaska,224,7,8,10,15
46,Maine,432,32,39,45,52
47,Alabama,5299,191,197,199,183
48,Idaho,1528,74,72,72,57
49,Montana,1054,38,32,26,25
50,Puerto Rico,1616,91,92,87,83
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,124,1,3,6,11
53,West Virginia,1570,123,130,134,130
54,Northern Mariana Islands,2,0,3,5,11
55,American Samoa,0,0,3,5,11
