,State,318,325,332,339,346
0,Washington,2867,88,98,96,105
1,Illinois,14017,1029,960,934,812
2,California,19883,633,792,900,869
3,Arizona,6925,236,281,309,306
4,Massachusetts,10953,222,234,242,231
5,Wisconsin,3934,399,351,330,277
6,Texas,23353,1262,1225,1251,1073
7,Nebraska,1194,99,99,105,95
8,Utah,939,95,90,88,82
9,Oregon,1027,91,108,114,121
10,Florida,19084,617,649,666,601
11,New York,34939,275,350,423,375
12,Rhode Island,1482,61,61,59,58
13,Georgia,9793,284,303,305,305
14,New Hampshire,559,19,23,25,29
15,North Carolina,5516,268,296,283,300
16,New Jersey,17306,287,310,329,306
17,Colorado,3357,244,249,250,238
18,Maryland,4820,244,260,260,261
19,Nevada,2301,153,190,205,216
20,Tennessee,4905,407,398,418,371
21,Hawaii,261,6,8,9,14
22,Indiana,6899,473,455,441,422
23,Kentucky,2062,136,150,169,162
24,Minnesota,3979,417,384,365,319
25,Oklahoma,1874,159,182,194,197
26,Pennsylvania,11191,753,858,942,909
27,South Carolina,4517,147,146,143,133
28,District of Columbia,695,11,13,14,19
29,Kansas,1786,134,147,158,148
30,Missouri,4305,204,195,201,170
31,Vermont,79,4,6,8,13
32,Virginia,4197,173,193,211,198
33,Connecticut,5146,163,149,145,124
34,Iowa,2682,187,150,122,109
35,Louisiana,6548,273,278,294,260
36,Ohio,8834,450,536,617,574
37,Michigan,10321,771,775,723,717
38,South Dakota,1091,182,152,134,118
39,Arkansas,2620,138,147,156,148
40,Delaware,842,18,23,25,31
41,Mississippi,3949,128,133,143,126
42,New Mexico,1738,236,288,310,314
43,North Dakota,1013,73,61,49,49
44,Wyoming,266,25,30,36,33
45,Alaska,143,8,12,14,19
46,Maine,227,11,13,14,18
47,Alabama,3877,178,189,198,196
48,Idaho,1032,70,72,79,75
49,Montana,734,96,86,75,76
50,Puerto Rico,1185,87,95,98,104
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,113,3,4,5,9
53,West Virginia,829,107,118,127,129
54,Northern Mariana Islands,2,-1,1,2,8
55,American Samoa,0,-1,1,2,8
