,County,221,227,234,241,248
0,01001,1345,91,70,71,71
1,01003,4402,357,315,316,307
2,01005,628,18,18,18,19
3,01007,533,29,22,22,22
4,01009,1025,85,72,71,67
5,01011,536,8,9,10,12
6,01013,835,27,24,25,25
7,01015,2346,188,176,174,166
8,01017,868,9,9,10,8
9,01019,345,19,17,18,16
10,01021,1079,153,141,143,137
11,01023,316,5,6,7,7
12,01025,921,31,26,26,23
13,01027,352,30,26,26,28
14,01029,200,14,15,14,14
15,01031,954,46,44,47,45
16,01033,1426,71,71,70,69
17,01035,435,9,10,11,11
18,01037,111,3,1,1,2
19,01039,813,22,19,19,19
20,01041,390,14,12,9,8
21,01043,1434,67,63,62,59
22,01045,1012,48,49,49,51
23,01047,1421,37,35,36,38
24,01049,2051,58,58,57,55
25,01051,2014,97,92,90,93
26,01053,1213,32,30,29,29
27,01055,2657,123,118,112,107
28,01057,284,13,15,16,16
29,01059,1536,78,78,75,70
30,01061,382,30,25,26,24
31,01063,277,8,6,6,6
32,01065,529,14,15,15,15
33,01067,323,16,15,15,15
34,01069,1831,95,81,77,73
35,01071,1274,64,53,52,49
36,01073,15731,922,925,949,937
37,01075,271,11,10,11,11
38,01077,1405,70,72,72,71
39,01079,459,57,50,51,51
40,01081,3247,265,249,263,255
41,01083,1638,104,96,93,90
42,01085,600,11,12,13,13
43,01087,393,18,18,19,18
44,01089,6220,303,278,269,269
45,01091,624,12,14,15,16
46,01093,713,44,46,46,46
47,01095,3478,58,55,53,47
48,01097,11981,368,342,337,329
49,01099,443,4,6,6,7
50,01101,7737,323,274,263,265
51,01103,2802,155,152,156,151
52,01105,477,4,5,7,6
53,01107,531,30,30,31,31
54,01109,821,33,34,33,32
55,01111,469,32,28,30,28
56,01113,1535,38,38,40,37
57,01115,1641,104,98,98,95
58,01117,4068,468,387,388,388
59,01119,396,5,6,6,7
60,01121,1296,74,64,64,67
61,01123,924,15,15,16,15
62,01125,5123,306,304,296,287
63,01127,1815,75,75,73,69
64,01129,498,13,13,15,15
65,01131,479,8,8,9,8
66,01133,543,34,36,37,34
67,02013,2,0,0,0,0
68,02016,7,0,0,0,0
69,02020,2972,220,221,216,206
70,02050,59,6,6,6,8
71,02060,10,0,0,0,0
72,02068,1,0,0,0,0
73,02070,5,0,0,0,0
74,02090,635,78,77,78,77
75,02100,5,0,0,0,0
76,02105,0,0,0,0,0
77,02110,174,12,11,12,12
78,02122,410,14,13,14,14
79,02130,46,2,0,0,1
80,02150,14,0,0,0,0
81,02158,8,0,0,0,0
82,02164,0,0,0,0,0
83,02170,472,30,33,32,30
84,02180,39,6,4,5,5
85,02185,39,8,6,6,8
86,02188,66,2,3,3,4
87,02195,7,0,0,0,0
88,02198,25,2,2,3,3
89,02220,38,0,1,0,1
90,02230,0,0,0,0,0
91,02240,18,0,0,0,0
92,02261,73,1,1,2,3
93,02275,11,0,0,0,0
94,02282,18,0,0,1,2
95,02290,71,2,2,3,4
96,04001,3338,28,32,30,27
97,04003,1815,18,19,18,20
98,04005,3318,64,68,68,70
99,04007,1106,29,28,28,28
100,04009,714,27,32,34,36
101,04011,58,0,0,0,0
102,04012,498,1,1,2,1
103,04013,133641,1519,1299,1177,1081
104,04015,3606,90,90,90,90
105,04017,5598,73,78,83,83
106,04019,21189,454,407,402,354
107,04021,9524,221,211,214,210
108,04023,2723,12,12,12,14
109,04025,2303,70,61,63,65
110,04027,12230,148,139,132,122
111,05001,282,17,14,16,16
112,05003,388,7,9,10,10
113,05005,137,21,19,19,21
114,05007,5334,218,226,225,214
115,05009,356,98,74,74,70
116,05011,289,19,21,21,20
117,05013,23,0,0,0,0
118,05015,465,32,30,31,30
119,05017,962,16,14,14,14
120,05019,229,18,17,19,20
121,05021,180,16,14,15,13
122,05023,258,12,11,13,12
123,05025,136,5,6,6,6
124,05027,293,13,13,12,12
