,State,284,290,297,304,311,318,325
0,Washington,2366,64,59,64,75,92,110
1,Illinois,10075,178,198,229,259,281,287
2,California,17671,336,323,311,297,283,271
3,Arizona,5979,42,48,61,77,97,117
4,Massachusetts,10013,84,85,75,72,76,81
5,Wisconsin,2363,139,142,140,138,132,122
6,Texas,18501,353,326,338,378,431,481
7,Nebraska,654,38,41,38,37,39,40
8,Utah,614,27,24,27,32,40,48
9,Oregon,691,45,45,46,45,44,43
10,Florida,16789,315,349,399,448,485,503
11,New York,33752,116,116,133,158,189,224
12,Rhode Island,1201,19,20,19,19,18,18
13,Georgia,7981,110,115,118,123,123,122
14,New Hampshire,483,8,6,7,8,11,13
15,North Carolina,4383,117,133,159,187,212,227
16,New Jersey,16354,75,88,103,115,122,130
17,Colorado,2288,45,54,67,82,94,102
18,Maryland,4152,56,66,74,81,86,91
19,Nevada,1781,29,34,40,46,51,54
20,Tennessee,3353,110,121,138,146,153,150
21,Hawaii,219,16,19,23,28,32,34
22,Indiana,4364,104,118,135,150,160,161
23,Kentucky,1489,72,74,76,76,74,71
24,Minnesota,2529,82,83,82,81,78,74
25,Oklahoma,1345,61,57,53,50,46,44
26,Pennsylvania,8803,126,144,175,212,248,274
27,South Carolina,3936,50,51,56,62,69,75
28,District of Columbia,646,3,3,3,3,3,2
29,Kansas,1029,53,50,49,45,43,40
30,Missouri,3038,113,107,102,93,88,80
31,Vermont,58,2,2,2,2,2,2
32,Virginia,3655,88,100,113,124,132,136
33,Connecticut,4616,19,21,27,34,43,52
34,Iowa,1733,47,49,53,58,62,64
35,Louisiana,5926,49,52,56,58,58,58
36,Ohio,5303,133,159,193,227,254,272
37,Michigan,7699,127,137,161,193,226,248
38,South Dakota,437,10,9,8,7,6,6
39,Arkansas,1958,76,72,66,61,56,51
40,Delaware,710,9,9,8,8,7,7
41,Mississippi,3348,40,40,41,42,40,37
42,New Mexico,1026,30,27,27,29,33,37
43,North Dakota,531,15,12,11,12,14,14
44,Wyoming,87,7,7,7,8,7,7
45,Alaska,83,7,6,6,6,5,5
46,Maine,147,5,4,4,4,5,7
47,Alabama,2973,62,59,57,53,50,46
48,Idaho,630,30,29,27,25,24,21
49,Montana,376,18,16,15,14,12,11
50,Puerto Rico,832,17,17,17,19,23,26
51,Virgin Islands,21,0,0,0,0,0,0
52,Guam,79,0,0,0,0,0,0
53,West Virginia,460,28,26,26,30,34,37
54,Northern Mariana Islands,2,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0
