,Region,404,409,416,423,430
0,Belgium,,15769,15745,15722,15699
1,Bulgaria,,9731,10221,10160,9676
2,Czechia,,80859,78322,76254,74758
3,Denmark,,2899,1906,976,426
4,Germany,,44941,37840,32147,27635
5,Estonia,,7779,7012,5590,4422
6,Ireland,,3768,3306,2989,2750
7,Greece,,10989,11163,10993,10803
8,Spain,,23622,11115,4937,2142
9,France,,87919,76029,65515,56327
10,Croatia,,2382,2192,2037,1911
11,Italy,,111634,107229,102542,98265
12,Cyprus,,1303,1375,1385,1333
13,Latvia,,4613,4488,4369,4257
14,Lithuania,,4222,3145,1985,1158
15,Luxembourg,,1094,1078,1067,1059
16,Hungary,,27358,27932,24442,18636
17,Malta,,1482,1297,1041,873
18,Netherlands,,29881,27704,25856,24297
19,Austria,,13981,13680,13408,13165
20,Poland,,67786,65882,63997,62300
21,Portugal,,4264,2614,1955,1612
22,Romania,,22009,22788,22479,21779
23,Slovenia,,3849,3126,2515,2008
24,Slovakia,,15273,14440,13851,13449
25,Finland,,3969,4110,4138,4051
26,Sweden,,20703,18681,17073,15819
27,United Kingdom,,38504,26886,19204,14085
28,Iceland,,4,3,3,3
29,Liechtenstein,,9,7,5,3
30,Norway,,2224,2173,2140,2117
31,Switzerland,,5641,4785,4059,3442
