,Region,495,500,507,514,521
0,Belgium,,13498,12301,11209,10211
1,Bulgaria,,555,282,139,66
2,Czechia,,3142,2678,2380,2191
3,Denmark,,7283,6966,6604,6229
4,Germany,,23302,14548,8873,5316
5,Estonia,,975,868,798,742
6,Ireland,,1164,1054,954,864
7,Greece,,10645,9590,8617,7729
8,Spain,,23095,19139,15883,13237
9,France,,7628,3156,1221,458
10,Croatia,,1504,749,348,157
11,Italy,,34013,28801,24367,20601
12,Cyprus,,216,80,26,8
13,Latvia,,2124,1818,1626,1496
14,Lithuania,,3130,2232,1477,893
15,Luxembourg,,385,322,276,242
16,Hungary,,2485,1976,1641,1403
17,Malta,,43,37,32,28
18,Netherlands,,18401,15061,12516,10431
19,Austria,,2992,2101,1448,981
20,Poland,,6260,5062,4404,3997
21,Portugal,,2297,2194,2099,2012
22,Romania,,3492,3245,3081,2951
23,Slovenia,,2042,1713,1435,1199
24,Slovakia,,681,501,368,271
25,Finland,,839,698,586,497
26,Sweden,,9687,6089,3588,1991
27,United Kingdom,,17316,15728,14095,12583
28,Iceland,,8,6,5,4
29,Liechtenstein,,4,2,2,1
30,Norway,,2475,2109,1779,1494
31,Switzerland,,3837,2708,1871,1276
