,Region,670,675,682,689,696
0,Belgium,,99782,100837,96578,90779
1,Bulgaria,,17947,15032,12515,10378
2,Czechia,,112418,108112,98834,89696
3,Denmark,,29198,30289,29284,27565
4,Germany,,351480,364825,355384,336006
5,Estonia,,5890,4750,3791,3004
6,Ireland,,31888,30275,28275,26239
7,Greece,,57638,59159,57378,54101
8,Spain,,32495,31905,30024,27891
9,France,,124792,131939,127402,118942
10,Croatia,,40866,41824,40447,38117
11,Italy,,73872,76167,72982,67691
12,Cyprus,,2728,2681,2497,2296
13,Latvia,,6277,4467,2994,1820
14,Lithuania,,12206,10397,8851,7569
15,Luxembourg,,1770,1793,1722,1617
16,Hungary,,65838,69910,68480,64685
17,Malta,,508,561,549,511
18,Netherlands,,164472,185286,189646,182193
19,Austria,,98576,96212,89405,82214
20,Poland,,168809,203027,224133,225468
21,Portugal,,15502,17174,17763,17310
22,Romania,,12716,5762,2313,839
23,Slovenia,,25751,25466,24273,22709
24,Slovakia,,81717,84880,82246,77351
25,Finland,,7325,7324,6995,6553
26,Sweden,,5781,5448,5072,4689
27,United Kingdom,,258415,236624,207218,179944
28,Iceland,,1050,1026,972,906
29,Liechtenstein,,306,351,351,328
30,Norway,,15855,16805,16520,15745
31,Switzerland,,31916,30953,28848,26657
