,Region,558,563,570,577,584
0,Belgium,,10021,9689,9079,8396
1,Bulgaria,,907,869,806,740
2,Czechia,,1368,1147,920,719
3,Denmark,,5850,5455,5071,4710
4,Germany,,13713,15242,15873,15527
5,Estonia,,1204,1177,1092,1002
6,Ireland,,10491,10101,9290,8426
7,Greece,,18038,17005,15970,14986
8,Spain,,165673,151275,136379,122221
9,France,,171367,168719,153955,137348
10,Croatia,,1390,1397,1345,1277
11,Italy,,39520,36571,32977,29552
12,Cyprus,,6907,6275,5653,5073
13,Latvia,,311,285,261,240
14,Lithuania,,2059,1910,1727,1553
15,Luxembourg,,458,403,354,311
16,Hungary,,296,251,208,171
17,Malta,,1049,980,909,841
18,Netherlands,,32188,28274,24819,21780
19,Austria,,3343,3148,2903,2665
20,Poland,,778,723,661,599
21,Portugal,,17547,16182,14871,13642
22,Romania,,890,855,787,715
23,Slovenia,,622,597,558,519
24,Slovakia,,381,380,352,319
25,Finland,,4475,4471,4178,3824
26,Sweden,,2837,2692,2550,2414
27,United Kingdom,,217287,201901,186855,172600
28,Iceland,,848,793,721,654
29,Liechtenstein,,7,6,6,5
30,Norway,,1536,1455,1343,1227
31,Switzerland,,5368,4962,4405,3855
