,Region,740,745,752,759,766
0,Belgium,,411778,441064,432210,409337
1,Bulgaria,,78779,83832,82102,77677
2,Czechia,,281026,310092,301574,280785
3,Denmark,,378755,424210,429732,412415
4,Germany,,1278981,1440310,1430384,1339165
5,Estonia,,45807,52234,52305,49342
6,Ireland,,6758,0,0,0
7,Greece,,92419,61286,34861,17366
8,Spain,,821984,806324,758777,679000
9,France,,2801022,2861257,2773254,2617096
10,Croatia,,72300,73071,70025,65621
11,Italy,,1211155,1248974,1227604,1141210
12,Cyprus,,10475,9420,8478,7695
13,Latvia,,61754,72185,70725,63881
14,Lithuania,,77539,91284,94325,89982
15,Luxembourg,,17546,18246,17578,16274
16,Hungary,,123598,139206,139379,132181
17,Malta,,701,312,135,61
18,Netherlands,,469090,513392,509664,482968
19,Austria,,276204,302562,295085,276508
20,Poland,,371855,440328,466186,453118
21,Portugal,,474538,516696,505146,469691
22,Romania,,220606,261313,270216,257066
23,Slovenia,,116795,130914,130892,123666
24,Slovakia,,108350,130753,137717,132044
25,Finland,,35064,29973,25960,23056
26,Sweden,,345286,387454,389038,364377
27,United Kingdom,,464241,369735,277420,186138
28,Iceland,,7147,4853,2822,1406
29,Liechtenstein,,1107,1197,1190,1132
30,Norway,,171958,192337,192350,182438
31,Switzerland,,264330,275541,268763,250412
