,Region,516,521,528,535,542
0,Belgium,,2705,1656,995,593
1,Bulgaria,,459,359,284,227
2,Czechia,,407,263,199,170
3,Denmark,,1418,727,360,189
4,Germany,,2633,883,322,155
5,Estonia,,213,140,95,67
6,Ireland,,2304,2228,2155,2084
7,Greece,,3129,2334,1743,1307
8,Spain,,17048,12110,8254,5480
9,France,,8877,3582,1190,327
10,Croatia,,265,131,67,37
11,Italy,,5756,3744,2419,1559
12,Cyprus,,369,309,228,148
13,Latvia,,438,213,76,6
14,Lithuania,,518,272,134,62
15,Luxembourg,,146,112,86,67
16,Hungary,,427,336,274,226
17,Malta,,19,17,14,13
18,Netherlands,,5504,3926,2827,2039
19,Austria,,932,617,402,259
20,Poland,,4628,4329,4081,3860
21,Portugal,,7409,7571,7260,6770
22,Romania,,298,197,143,110
23,Slovenia,,414,276,185,126
24,Slovakia,,272,202,150,113
25,Finland,,330,209,110,30
26,Sweden,,242,69,18,4
27,United Kingdom,,72500,75280,71355,65422
28,Iceland,,1,1,0,0
29,Liechtenstein,,2,2,2,1
30,Norway,,898,697,545,430
31,Switzerland,,967,630,444,337
