,Region,768,773,780,787,794
0,Belgium,,1690,0,0,0
1,Bulgaria,,15921,10774,7141,4658
2,Czechia,,42741,22076,10701,4931
3,Denmark,,165675,124237,85960,53417
4,Germany,,1177825,1153934,1130697,1108048
5,Estonia,,32200,29169,26367,23804
6,Ireland,,19783,16142,13099,10605
7,Greece,,101319,93232,85755,78816
8,Spain,,74079,38342,18884,8915
9,France,,76164,0,0,0
10,Croatia,,8270,3749,1456,492
11,Italy,,196510,134932,93091,65035
12,Cyprus,,11134,9076,7398,6049
13,Latvia,,74156,75239,73687,70619
14,Lithuania,,33721,25805,19447,14497
15,Luxembourg,,1624,855,491,329
16,Hungary,,17107,8322,3716,1541
17,Malta,,240,179,141,118
18,Netherlands,,112092,62598,42009,31667
19,Austria,,181400,169570,158139,147239
20,Poland,,77222,48247,29746,18391
21,Portugal,,33930,16027,8938,6551
22,Romania,,42514,22207,10892,5256
23,Slovenia,,7716,3024,1104,384
24,Slovakia,,135553,131403,116451,102109
25,Finland,,27763,22850,18487,14715
26,Sweden,,7755,2213,810,511
27,United Kingdom,,82972,31193,12633,6413
28,Iceland,,20253,18969,17351,15804
29,Liechtenstein,,531,446,371,307
30,Norway,,84676,75552,68522,62407
31,Switzerland,,62859,40403,25045,15072
