,Region,488,493,500,507,514
0,Belgium,,15515,14256,13096,12028
1,Bulgaria,,928,469,226,104
2,Czechia,,3855,3139,2675,2378
3,Denmark,,7704,7678,7468,7201
4,Germany,,38388,25547,16600,10589
5,Estonia,,1692,1616,1554,1499
6,Ireland,,1163,1040,931,832
7,Greece,,11936,10808,9755,8782
8,Spain,,24773,19823,15843,12720
9,France,,40105,24509,14275,7947
10,Croatia,,2725,1474,733,342
11,Italy,,41197,35070,29823,25340
12,Cyprus,,405,141,42,10
13,Latvia,,3443,3242,3053,2875
14,Lithuania,,5702,4443,3121,2050
15,Luxembourg,,562,479,410,354
16,Hungary,,2698,1889,1455,1198
17,Malta,,51,43,37,32
18,Netherlands,,26424,22007,18484,15618
19,Austria,,4173,2992,2101,1448
20,Poland,,5944,3503,2276,1659
21,Portugal,,2410,2297,2194,2099
22,Romania,,4231,3812,3574,3413
23,Slovenia,,2555,2181,1858,1580
24,Slovakia,,923,681,501,368
25,Finland,,1270,1054,864,706
26,Sweden,,20410,17244,14485,12113
27,United Kingdom,,10367,9546,8826,8186
28,Iceland,,10,7,5,4
29,Liechtenstein,,7,4,2,2
30,Norway,,2725,2152,1503,1031
31,Switzerland,,5451,4033,2909,2058
