,Region,621,626,633,640,647
0,Belgium,,11686,10716,9901,9217
1,Bulgaria,,12706,12109,11446,10842
2,Czechia,,3399,3163,2936,2725
3,Denmark,,2150,1743,1409,1152
4,Germany,,53156,50649,48241,45935
5,Estonia,,5143,5572,5748,5658
6,Ireland,,8958,7927,6805,5828
7,Greece,,14030,12414,10841,9449
8,Spain,,7796,5078,3243,2035
9,France,,24160,18128,13538,10072
10,Croatia,,9626,9358,8804,8174
11,Italy,,18304,16044,14333,12954
12,Cyprus,,566,449,356,281
13,Latvia,,7086,7934,8432,8513
14,Lithuania,,12500,12044,11089,10102
15,Luxembourg,,479,440,404,370
16,Hungary,,3175,2970,2753,2548
17,Malta,,61,37,23,16
18,Netherlands,,10261,9274,8393,7603
19,Austria,,12158,11689,11213,10744
20,Poland,,7032,6776,6351,5898
21,Portugal,,2524,1693,1120,734
22,Romania,,75150,73652,68517,63081
23,Slovenia,,6621,6252,5828,5394
24,Slovakia,,6701,6377,5942,5508
25,Finland,,2499,2266,2054,1862
26,Sweden,,3758,3260,2876,2584
27,United Kingdom,,177989,165536,153917,143119
28,Iceland,,124,104,88,74
29,Liechtenstein,,12,8,6,4
30,Norway,,2526,1575,853,316
31,Switzerland,,7646,6634,5749,4976
