,Region,565,570,577,584,591
0,Belgium,,10201,9547,8821,8096
1,Bulgaria,,3908,4826,5177,4956
2,Czechia,,948,748,579,448
3,Denmark,,5425,4958,4508,4090
4,Germany,,18995,20177,19992,18994
5,Estonia,,1645,1624,1495,1348
6,Ireland,,10231,9645,8933,8221
7,Greece,,16546,15200,13913,12727
8,Spain,,110685,90505,72649,57593
9,France,,176250,168797,155331,141006
10,Croatia,,1405,1365,1294,1215
11,Italy,,45393,42474,38393,34270
12,Cyprus,,3689,3081,2563,2127
13,Latvia,,556,549,521,489
14,Lithuania,,3679,3815,3581,3255
15,Luxembourg,,312,250,200,160
16,Hungary,,248,206,170,140
17,Malta,,449,306,191,100
18,Netherlands,,11746,6508,3481,1817
19,Austria,,3890,3860,3621,3297
20,Poland,,1269,1292,1228,1138
21,Portugal,,15997,14439,13000,11692
22,Romania,,1947,2122,2055,1895
23,Slovenia,,1026,1071,1007,914
24,Slovakia,,378,350,317,285
25,Finland,,4471,4178,3824,3473
26,Sweden,,4579,4311,3898,3478
27,United Kingdom,,155187,124819,98780,77662
28,Iceland,,968,909,832,758
29,Liechtenstein,,12,14,16,18
30,Norway,,2718,2719,2558,2362
31,Switzerland,,5688,5175,4625,4102
