,Region,551,556,563,570,577
0,Belgium,,12971,13946,13729,12938
1,Bulgaria,,698,717,691,649
2,Czechia,,1552,1382,1165,944
3,Denmark,,5893,5337,4830,4379
4,Germany,,13848,14749,13820,12326
5,Estonia,,588,581,538,489
6,Ireland,,10139,10930,10500,9643
7,Greece,,19979,18660,17146,15711
8,Spain,,190783,180457,167187,154116
9,France,,119493,131978,128041,117910
10,Croatia,,1250,1388,1398,1329
11,Italy,,28110,27528,25514,23432
12,Cyprus,,7429,6907,6275,5653
13,Latvia,,257,226,193,162
14,Lithuania,,1316,1388,1290,1170
15,Luxembourg,,673,602,534,472
16,Hungary,,391,374,326,275
17,Malta,,1549,1439,1288,1145
18,Netherlands,,64296,58907,52972,47380
19,Austria,,2906,2947,2771,2571
20,Poland,,769,748,694,631
21,Portugal,,25813,25504,24565,23507
22,Romania,,664,682,641,585
23,Slovenia,,390,299,221,161
24,Slovakia,,189,169,150,133
25,Finland,,2781,2632,2439,2250
26,Sweden,,2253,2100,1914,1732
27,United Kingdom,,318995,307171,287536,266574
28,Iceland,,360,248,107,30
29,Liechtenstein,,7,6,6,5
30,Norway,,1179,1060,949,848
31,Switzerland,,5307,5642,5232,4626
