,Region,705,710,717,724,731
0,Belgium,,30701,17657,9489,4810
1,Bulgaria,,7603,6337,5278,4394
2,Czechia,,36555,23085,13817,7888
3,Denmark,,37487,34109,30876,27905
4,Germany,,161430,112480,75052,48257
5,Estonia,,3962,3637,3323,3031
6,Ireland,,56245,59948,58620,56170
7,Greece,,35810,35193,33492,30642
8,Spain,,250990,246993,230230,211783
9,France,,573511,617629,629758,613449
10,Croatia,,17827,16276,14948,13743
11,Italy,,302755,346250,358963,346349
12,Cyprus,,5046,4982,4758,4442
13,Latvia,,4482,4182,3884,3596
14,Lithuania,,9560,8789,8058,7378
15,Luxembourg,,2583,2413,2228,2042
16,Hungary,,10054,4194,1251,90
17,Malta,,1433,1582,1567,1427
18,Netherlands,,69507,52576,38884,28247
19,Austria,,6649,3170,1457,675
20,Poland,,97043,83981,73041,63684
21,Portugal,,58637,65623,69392,69422
22,Romania,,3107,2316,1737,1305
23,Slovenia,,6261,4882,3786,2922
24,Slovakia,,17396,9129,4263,1789
25,Finland,,17002,18128,18408,17982
26,Sweden,,24311,24234,23258,21962
27,United Kingdom,,659101,671598,642036,601492
28,Iceland,,1631,1544,1414,1290
29,Liechtenstein,,269,239,211,186
30,Norway,,41716,41683,40170,38166
31,Switzerland,,49477,44706,40180,35996
