,Region,719,724,731,738,745
0,Belgium,,121182,130466,125669,116470
1,Bulgaria,,32849,37647,38558,36682
2,Czechia,,33774,29424,24894,20943
3,Denmark,,162567,173974,172464,165878
4,Germany,,296226,307747,299240,286449
5,Estonia,,10427,11342,11195,10628
6,Ireland,,180860,202259,199270,186678
7,Greece,,308513,347036,341790,319291
8,Spain,,905341,915939,863530,804653
9,France,,2135103,2471775,2494939,2338988
10,Croatia,,43667,47471,46886,44567
11,Italy,,1258381,1394760,1365261,1277253
12,Cyprus,,40303,47413,48223,45403
13,Latvia,,10080,10834,10643,10039
14,Lithuania,,18084,19074,18267,16846
15,Luxembourg,,9391,10936,11554,11256
16,Hungary,,19098,18604,17257,15750
17,Malta,,8695,8986,8539,7938
18,Netherlands,,163920,172756,164269,151271
19,Austria,,45755,48002,45589,42228
20,Poland,,61286,57349,52327,47523
21,Portugal,,133849,143016,141720,134802
22,Romania,,30204,34154,34004,32131
23,Slovenia,,23255,24207,22377,20207
24,Slovakia,,16372,15542,14287,12987
25,Finland,,51023,56083,55780,52703
26,Sweden,,106682,124292,126093,118762
27,United Kingdom,,1578085,1771855,1782382,1689558
28,Iceland,,9841,11013,10796,10043
29,Liechtenstein,,360,365,347,317
30,Norway,,38483,39743,38541,35605
31,Switzerland,,175591,215636,242773,248066
