,Region,656,661,668,675,682
0,Belgium,,36385,34640,32698,30791
1,Bulgaria,,33398,31236,28670,26219
2,Czechia,,57846,58028,54731,51154
3,Denmark,,12840,12731,12055,11246
4,Germany,,198703,196556,184394,171373
5,Estonia,,13225,13153,12537,11730
6,Ireland,,25038,26119,25370,23905
7,Greece,,45503,52483,57241,58788
8,Spain,,13610,12611,11537,10527
9,France,,46871,43490,39653,36031
10,Croatia,,37072,37968,35726,32932
11,Italy,,36617,35577,33433,31074
12,Cyprus,,1149,1043,938,842
13,Latvia,,14521,13426,12326,11268
14,Lithuania,,21467,21631,21073,20173
15,Luxembourg,,1046,1031,998,963
16,Hungary,,25072,25894,24441,22508
17,Malta,,188,186,175,162
18,Netherlands,,68232,66983,63038,58966
19,Austria,,51745,48655,43811,39167
20,Poland,,86437,88265,85418,81469
21,Portugal,,6480,6111,5665,5225
22,Romania,,59774,48194,38172,29840
23,Slovenia,,24660,26655,26120,24587
24,Slovakia,,41048,43201,40724,36492
25,Finland,,4319,4414,4371,4196
26,Sweden,,3943,3738,3571,3433
27,United Kingdom,,248949,232990,217982,203964
28,Iceland,,760,760,725,682
29,Liechtenstein,,69,68,63,58
30,Norway,,9862,9646,9037,8406
31,Switzerland,,14363,13522,12105,10704
