,Region,726,731,738,745,752
0,Belgium,,202943,207054,193872,178237
1,Bulgaria,,47126,48700,46094,42690
2,Czechia,,61085,62152,59386,55526
3,Denmark,,176452,182412,178730,172392
4,Germany,,515688,560749,538518,492921
5,Estonia,,16294,18419,18670,17829
6,Ireland,,169515,166202,156252,145144
7,Greece,,260322,288317,300786,296689
8,Spain,,1055579,1079056,1024798,950900
9,France,,2457526,2486233,2330972,2146128
10,Croatia,,65631,75532,76759,72228
11,Italy,,1587049,1672378,1601780,1494914
12,Cyprus,,35357,41257,45425,47123
13,Latvia,,17754,19530,19263,18175
14,Lithuania,,26490,25862,23953,21986
15,Luxembourg,,12976,13962,13694,13102
16,Hungary,,42309,44379,42515,39648
17,Malta,,5702,6178,6586,6786
18,Netherlands,,246095,255885,239464,218645
19,Austria,,113924,134548,138987,132065
20,Poland,,86228,78832,69083,60441
21,Portugal,,321796,371070,381934,366986
22,Romania,,65631,73269,71208,66193
23,Slovenia,,46672,51716,49889,46020
24,Slovakia,,14944,12471,10801,9549
25,Finland,,73701,77191,73733,68724
26,Sweden,,173702,188924,181756,169012
27,United Kingdom,,1092666,1130796,1114757,1053867
28,Iceland,,10320,10311,9730,9017
29,Liechtenstein,,627,678,655,607
30,Norway,,72336,81780,82874,79262
31,Switzerland,,213654,236491,240147,229141
