,Region,537,542,549,556,563
0,Belgium,,7088,8694,10080,10822
1,Bulgaria,,422,358,305,259
2,Czechia,,1517,1570,1491,1305
3,Denmark,,3462,3199,2704,2221
4,Germany,,2222,1606,1164,844
5,Estonia,,295,351,382,375
6,Ireland,,2440,2380,2321,2263
7,Greece,,10129,8643,7267,6125
8,Spain,,97380,91424,82093,73109
9,France,,22929,25751,25630,23726
10,Croatia,,430,282,158,77
11,Italy,,5904,5098,4404,3826
12,Cyprus,,5775,4974,3984,3142
13,Latvia,,124,50,7,0
14,Lithuania,,68,30,13,5
15,Luxembourg,,793,841,765,666
16,Hungary,,122,62,33,19
17,Malta,,254,206,159,121
18,Netherlands,,32383,35803,33153,28669
19,Austria,,540,476,415,361
20,Poland,,469,383,321,273
21,Portugal,,21124,21688,20641,19166
22,Romania,,297,247,203,167
23,Slovenia,,136,88,57,36
24,Slovakia,,90,66,51,42
25,Finland,,1664,1447,1219,1014
26,Sweden,,945,774,634,518
27,United Kingdom,,234295,232490,216873,198740
28,Iceland,,0,0,0,0
29,Liechtenstein,,11,11,10,9
30,Norway,,1277,1166,1037,919
31,Switzerland,,1009,924,774,629
