,Region,775,780,787,794,801
0,Belgium,,921,0,0,0
1,Bulgaria,,10235,6615,4194,2619
2,Czechia,,27657,14615,7415,3642
3,Denmark,,76590,33645,4980,0
4,Germany,,1086354,1046134,1007268,969715
5,Estonia,,23373,19398,16005,13152
6,Ireland,,16142,13099,10605,8584
7,Greece,,96823,90491,84569,79006
8,Spain,,56160,36409,25806,20278
9,France,,157718,104858,78805,65670
10,Croatia,,4476,1893,707,250
11,Italy,,158642,118318,91346,73407
12,Cyprus,,11715,10795,10036,9394
13,Latvia,,54928,43479,33839,27432
14,Lithuania,,23602,16990,12044,8443
15,Luxembourg,,1972,1408,1070,873
16,Hungary,,10208,4966,2275,991
17,Malta,,229,193,170,155
18,Netherlands,,208701,157465,120219,93378
19,Austria,,184658,163799,145862,131283
20,Poland,,53377,33712,21140,13288
21,Portugal,,25144,15269,11131,9523
22,Romania,,20274,9220,4151,2082
23,Slovenia,,5340,2478,1116,492
24,Slovakia,,83225,69542,57903,48104
25,Finland,,25844,22031,18647,15669
26,Sweden,,3458,1911,1541,1414
27,United Kingdom,,108307,67051,43906,30741
28,Iceland,,18262,17035,15740,14480
29,Liechtenstein,,625,579,535,495
30,Norway,,66760,56194,47201,39503
31,Switzerland,,73744,57448,44518,34366
