,Region,586,591,598,605,612
0,Belgium,,13384,12640,11818,10993
1,Bulgaria,,11063,10695,9995,9286
2,Czechia,,1529,1634,1656,1587
3,Denmark,,5714,5277,4856,4460
4,Germany,,72553,79777,80989,77880
5,Estonia,,2376,2303,2171,2024
6,Ireland,,12197,11641,10951,10216
7,Greece,,20864,19065,17088,15187
8,Spain,,43285,31833,23259,16914
9,France,,109343,99707,90801,82624
10,Croatia,,4102,4544,4639,4425
11,Italy,,52599,59143,64518,66047
12,Cyprus,,1591,1236,959,744
13,Latvia,,1372,1481,1503,1453
14,Lithuania,,4453,4188,3873,3554
15,Luxembourg,,485,502,475,430
16,Hungary,,736,819,822,774
17,Malta,,250,191,145,111
18,Netherlands,,16291,15987,14757,13286
19,Austria,,10307,10874,10754,10223
20,Poland,,1407,1347,1277,1205
21,Portugal,,14556,13590,12688,11849
22,Romania,,6390,6936,6930,6630
23,Slovenia,,3516,3964,4179,4148
24,Slovakia,,795,846,855,827
25,Finland,,3991,3659,3340,3041
26,Sweden,,7520,7531,7228,6780
27,United Kingdom,,247123,238180,210158,176400
28,Iceland,,503,448,399,355
29,Liechtenstein,,56,54,51,47
30,Norway,,8319,9581,10257,10230
31,Switzerland,,20087,21437,21556,20738
