,Region,453,458,465,472,479
0,Belgium,,22416,19853,17490,15352
1,Bulgaria,,10250,6445,3653,1869
2,Czechia,,13718,8704,5340,3182
3,Denmark,,4769,4680,4620,4571
4,Germany,,141288,153932,162238,160055
5,Estonia,,2309,1530,1018,694
6,Ireland,,2843,2713,2592,2479
7,Greece,,19758,19156,18360,17453
8,Spain,,50427,47480,44596,41851
9,France,,234491,213602,190349,166939
10,Croatia,,16867,17444,17279,16887
11,Italy,,86955,73849,62338,52382
12,Cyprus,,4960,4880,4506,4094
13,Latvia,,3910,4058,3918,3705
14,Lithuania,,8004,7797,7448,7119
15,Luxembourg,,996,849,721,609
16,Hungary,,25297,18958,14001,10270
17,Malta,,112,75,58,49
18,Netherlands,,49004,45971,42680,39371
19,Austria,,15348,13094,10930,8957
20,Poland,,105528,84300,66031,50976
21,Portugal,,3346,3188,3053,2937
22,Romania,,20194,14816,10426,7152
23,Slovenia,,5805,5408,5032,4681
24,Slovakia,,3327,2369,1656,1140
25,Finland,,1464,947,576,332
26,Sweden,,37730,35276,32652,30225
27,United Kingdom,,17059,14785,12831,11152
28,Iceland,,16,8,4,1
29,Liechtenstein,,74,72,65,56
30,Norway,,3323,2700,2175,1743
31,Switzerland,,11333,10521,9755,9042
