,Region,509,514,521,528,535
0,Belgium,,10055,9050,8144,7327
1,Bulgaria,,209,112,59,31
2,Czechia,,2747,2480,2300,2179
3,Denmark,,3295,2176,1319,748
4,Germany,,9644,6203,4170,2976
5,Estonia,,712,657,609,565
6,Ireland,,2405,2328,2252,2180
7,Greece,,6898,5924,5074,4338
8,Spain,,19337,16281,13659,11426
9,France,,57325,55597,54180,52932
10,Croatia,,340,154,72,38
11,Italy,,15756,12047,9152,6914
12,Cyprus,,67,40,30,26
13,Latvia,,1447,1305,1195,1099
14,Lithuania,,885,480,245,117
15,Luxembourg,,203,154,118,91
16,Hungary,,1654,1418,1238,1092
17,Malta,,22,19,16,14
18,Netherlands,,10128,8135,6599,5368
19,Austria,,1386,932,616,402
20,Poland,,5034,4627,4329,4081
21,Portugal,,2809,2781,2755,2732
22,Romania,,2835,2706,2594,2490
23,Slovenia,,1365,1133,939,777
24,Slovakia,,368,272,201,150
25,Finland,,445,293,170,73
26,Sweden,,950,368,151,77
27,United Kingdom,,54963,62608,64594,61754
28,Iceland,,1,0,0,0
29,Liechtenstein,,2,2,1,1
30,Norway,,1133,876,682,535
31,Switzerland,,2214,1635,1205,889
