,Region,432,437,444,451,458
0,Belgium,,36869,37060,34261,30065
1,Bulgaria,,27244,28925,29431,28771
2,Czechia,,44171,33524,24563,17475
3,Denmark,,3001,2505,2074,1711
4,Germany,,111557,104716,88509,68650
5,Estonia,,9009,8804,8614,8438
6,Ireland,,3489,3424,3368,3315
7,Greece,,17422,17248,16721,16031
8,Spain,,36200,24104,13043,7234
9,France,,275517,274426,255298,232232
10,Croatia,,10101,9711,8466,7086
11,Italy,,154764,145517,134547,123117
12,Cyprus,,2425,2221,1994,1770
13,Latvia,,3521,3372,3230,3096
14,Lithuania,,4251,3972,3551,3072
15,Luxembourg,,1260,1187,1112,1042
16,Hungary,,68449,67647,63614,58282
17,Malta,,818,540,344,219
18,Netherlands,,53183,53650,51551,48491
19,Austria,,23130,23012,22185,21054
20,Poland,,211687,217555,207708,191671
21,Portugal,,1593,1356,1162,1003
22,Romania,,42261,42109,39807,36254
23,Slovenia,,6631,6761,6656,6413
24,Slovakia,,8152,6357,4813,3553
25,Finland,,4489,4380,4271,4163
26,Sweden,,32338,32143,31036,29118
27,United Kingdom,,31487,28377,25584,23068
28,Iceland,,46,39,31,25
29,Liechtenstein,,24,22,19,17
30,Norway,,6630,6330,5722,4974
31,Switzerland,,9272,7697,5712,3898
