,Region,823,829,836,843,850
0,Belgium,,37249,30716,25178,20556
1,Bulgaria,,2582,2042,1627,1303
2,Czechia,,7309,3691,1717,741
3,Denmark,,5410,3757,2720,2021
4,Germany,,464429,308454,197660,123264
5,Estonia,,2249,1654,1204,879
6,Ireland,,3044,1303,759,621
7,Greece,,24138,9376,856,0
8,Spain,,43678,35424,28658,23149
9,France,,535939,423178,323285,237341
10,Croatia,,3215,2458,1877,1434
11,Italy,,398089,360324,323469,289816
12,Cyprus,,2430,1053,604,490
13,Latvia,,2192,1331,797,472
14,Lithuania,,4460,3161,2246,1601
15,Luxembourg,,3221,2250,1517,994
16,Hungary,,9802,8810,7913,7106
17,Malta,,1700,1183,805,540
18,Netherlands,,18848,10140,5382,2827
19,Austria,,19541,9676,4557,2018
20,Poland,,2296,1299,914,761
21,Portugal,,54694,50352,46246,42405
22,Romania,,5797,4315,3206,2379
23,Slovenia,,6286,4765,3596,2704
24,Slovakia,,6349,3063,1477,753
25,Finland,,15356,11148,7785,5117
26,Sweden,,2973,2601,2299,2053
27,United Kingdom,,68595,31278,13146,5363
28,Iceland,,40,0,0,0
29,Liechtenstein,,51,24,11,5
30,Norway,,463,172,70,31
31,Switzerland,,7225,3269,1429,609
