,Region,642,647,654,661,668
0,Belgium,,31113,30625,28686,26666
1,Bulgaria,,28615,27569,25532,23451
2,Czechia,,17760,16535,14914,13380
3,Denmark,,6893,6305,5632,5005
4,Germany,,93118,86108,78774,72073
5,Estonia,,10015,10427,10231,9740
6,Ireland,,14318,13311,12140,11026
7,Greece,,21759,21546,20359,18890
8,Spain,,5431,4213,3271,2541
9,France,,37503,38745,36537,33090
10,Croatia,,18113,19668,19481,18585
11,Italy,,21232,21314,20422,19158
12,Cyprus,,966,881,779,684
13,Latvia,,19931,20650,19846,18631
14,Lithuania,,21423,21680,21159,20586
15,Luxembourg,,803,778,752,727
16,Hungary,,10699,11222,10813,10141
17,Malta,,63,52,42,35
18,Netherlands,,35511,35353,32706,29835
19,Austria,,20608,18908,16839,14904
20,Poland,,32567,31274,28444,25669
21,Portugal,,4590,4080,3627,3239
22,Romania,,116324,115212,110534,104791
23,Slovenia,,12347,13980,14032,13162
24,Slovakia,,18427,17771,16347,14898
25,Finland,,2665,2372,2111,1882
26,Sweden,,3603,3323,3060,2815
27,United Kingdom,,330114,319540,306029,292880
28,Iceland,,388,352,313,278
29,Liechtenstein,,22,24,24,24
30,Norway,,2974,2740,2497,2258
31,Switzerland,,6124,5464,4874,4347
