,Region,684,689,696,703,710
0,Belgium,,131977,128749,122116,114460
1,Bulgaria,,8576,6337,4647,3391
2,Czechia,,141302,135896,127012,117752
3,Denmark,,32747,31966,30332,28404
4,Germany,,404062,393652,372280,346951
5,Estonia,,1948,1178,687,390
6,Ireland,,32486,30844,28804,26640
7,Greece,,39288,36179,33209,30428
8,Spain,,73809,75689,72213,67107
9,France,,262185,258469,241906,223497
10,Croatia,,29093,26375,22904,19994
11,Italy,,103923,101775,95444,88122
12,Cyprus,,4371,4529,4382,4118
13,Latvia,,3025,2064,1387,921
14,Lithuania,,9874,8687,7690,6858
15,Luxembourg,,2712,2810,2776,2665
16,Hungary,,66764,63261,59003,54597
17,Malta,,689,649,601,553
18,Netherlands,,167558,164772,156480,146115
19,Austria,,67962,62791,57963,53488
20,Poland,,195472,205869,204671,195671
21,Portugal,,27132,27689,26560,25036
22,Romania,,3240,1490,766,478
23,Slovenia,,11880,9291,7129,5393
24,Slovakia,,85667,83588,79046,73541
25,Finland,,8596,8315,7800,7230
26,Sweden,,14616,16393,17537,17870
27,United Kingdom,,330289,328474,307079,279872
28,Iceland,,785,669,558,459
29,Liechtenstein,,402,385,360,334
30,Norway,,24555,25459,25003,23809
31,Switzerland,,54415,54028,51381,48052
