,Region,460,465,472,479,486
0,Belgium,,22749,21160,19671,18279
1,Bulgaria,,6783,3896,2021,948
2,Czechia,,9845,6315,3960,2438
3,Denmark,,5022,4817,4575,4327
4,Germany,,156012,161490,156814,147971
5,Estonia,,1759,1210,845,607
6,Ireland,,2713,2592,2479,2373
7,Greece,,17864,16891,15848,14784
8,Spain,,53509,49130,44670,40411
9,France,,212078,199875,188344,177495
10,Croatia,,16662,16796,16415,15777
11,Italy,,78214,67144,57435,48997
12,Cyprus,,6906,7482,7226,6555
13,Latvia,,4045,3873,3688,3513
14,Lithuania,,8240,7930,7475,7005
15,Luxembourg,,941,808,693,594
16,Hungary,,14948,9865,6470,4318
17,Malta,,87,68,57,50
18,Netherlands,,52549,49941,47063,44125
19,Austria,,13087,10914,8935,7202
20,Poland,,53419,31825,17732,9397
21,Portugal,,3188,3053,2937,2835
22,Romania,,12891,8404,5369,3524
23,Slovenia,,4453,3720,3054,2473
24,Slovakia,,2609,1880,1338,943
25,Finland,,1138,756,482,296
26,Sweden,,33447,28842,23806,18897
27,United Kingdom,,14786,12832,11153,9710
28,Iceland,,32,29,27,25
29,Liechtenstein,,79,77,72,67
30,Norway,,2606,2068,1631,1283
31,Switzerland,,11957,11472,11025,10611
