,Region,754,759,766,773,780
0,Belgium,,106636,61950,28879,5997
1,Bulgaria,,44507,41432,38563,35886
2,Czechia,,216843,203221,188679,174433
3,Denmark,,351956,361829,354548,332652
4,Germany,,1536199,1541478,1474394,1381124
5,Estonia,,52171,52224,50541,48506
6,Ireland,,4632,0,0,0
7,Greece,,113506,102931,93550,85115
8,Spain,,196351,102515,48385,20785
9,France,,908897,661825,511632,434203
10,Croatia,,37055,30913,25377,20860
11,Italy,,406899,288369,202228,141204
12,Cyprus,,17401,15073,12596,10471
13,Latvia,,84421,86630,82608,77249
14,Lithuania,,86072,87034,85261,83169
15,Luxembourg,,6532,4617,3201,2222
16,Hungary,,87706,77330,59515,39733
17,Malta,,579,370,238,155
18,Netherlands,,874551,864928,792902,716680
19,Austria,,244194,233605,218984,203320
20,Poland,,309500,315760,291333,250738
21,Portugal,,204443,164916,130849,102611
22,Romania,,202917,193220,180517,167346
23,Slovenia,,73825,64352,55633,48922
24,Slovakia,,191449,192650,182463,170389
25,Finland,,46023,45377,42382,38970
26,Sweden,,119602,90170,67312,50297
27,United Kingdom,,696847,640738,589671,542708
28,Iceland,,11046,9904,8456,7271
29,Liechtenstein,,926,907,881,852
30,Norway,,156546,157693,152223,143320
31,Switzerland,,174407,160790,148546,137440
