,Region,789,794,801,808,815
0,Belgium,,47309,41342,36113,31523
1,Bulgaria,,6931,5493,4582,4026
2,Czechia,,39115,33477,29176,25634
3,Denmark,,18509,1086,0,0
4,Germany,,1474085,1417107,1326811,1248558
5,Estonia,,5871,2970,1460,703
6,Ireland,,16054,14490,13094,11845
7,Greece,,145577,136931,124937,113435
8,Spain,,74996,64760,57724,52496
9,France,,575994,528039,464747,405878
10,Croatia,,7473,6696,6034,5444
11,Italy,,497226,535887,522151,482009
12,Cyprus,,25033,26685,26410,25075
13,Latvia,,22526,17171,13722,11344
14,Lithuania,,23130,17702,13436,10158
15,Luxembourg,,6461,6467,6203,5874
16,Hungary,,2992,1304,585,256
17,Malta,,1647,1863,1983,1983
18,Netherlands,,399416,381950,366694,352734
19,Austria,,339183,341724,324438,302424
20,Poland,,50699,41299,34988,30723
21,Portugal,,56245,51132,46619,42625
22,Romania,,7551,3283,1612,980
23,Slovenia,,10883,7621,5345,3770
24,Slovakia,,58032,48022,39662,32711
25,Finland,,47739,44480,41545,38935
26,Sweden,,5602,4108,3181,2592
27,United Kingdom,,522834,569023,587494,578874
28,Iceland,,13183,11749,10427,9221
29,Liechtenstein,,1374,1432,1405,1356
30,Norway,,19941,11634,6520,3539
31,Switzerland,,194949,212034,211567,201335
