,Region,747,752,759,766,773
0,Belgium,,265645,245387,225148,205803
1,Bulgaria,,64483,65487,63676,60203
2,Czechia,,310765,315454,297913,276595
3,Denmark,,368553,400563,416744,416199
4,Germany,,1456680,1436758,1344274,1242060
5,Estonia,,55931,57735,55071,51464
6,Ireland,,2706,0,0,0
7,Greece,,98720,86258,76453,68315
8,Spain,,336532,209422,121680,66655
9,France,,2001272,1910896,1789499,1665062
10,Croatia,,58816,58650,57284,55446
11,Italy,,705011,575907,467870,378952
12,Cyprus,,14875,12663,10611,9005
13,Latvia,,73511,71665,65714,59841
14,Lithuania,,91180,93872,89773,84333
15,Luxembourg,,13936,14061,13771,13106
16,Hungary,,121191,119926,114018,107166
17,Malta,,595,328,180,101
18,Netherlands,,566223,557060,524963,489101
19,Austria,,282555,282460,266851,248191
20,Poland,,420089,448382,439250,414441
21,Portugal,,410553,448650,473494,475712
22,Romania,,256533,268079,262092,254048
23,Slovenia,,123965,131535,130131,125195
24,Slovakia,,165035,168822,156151,141623
25,Finland,,28051,21698,15713,10832
26,Sweden,,281189,296220,297888,287572
27,United Kingdom,,1029166,988259,911912,836651
28,Iceland,,8819,8645,8474,8306
29,Liechtenstein,,1055,1116,1130,1111
30,Norway,,170325,182259,182978,177807
31,Switzerland,,249599,256504,252231,240009
