,Region,830,836,843,850,857
0,Belgium,,32528,27091,22487,18623
1,Bulgaria,,2678,2278,1949,1674
2,Czechia,,4298,2136,997,439
3,Denmark,,4963,4017,3407,2977
4,Germany,,421254,311627,229064,168132
5,Estonia,,1722,1269,935,703
6,Ireland,,2962,1407,757,568
7,Greece,,18568,7906,1077,0
8,Spain,,59869,52644,46076,40279
9,France,,266433,141823,47280,632
10,Croatia,,3535,2977,2511,2122
11,Italy,,374889,341220,308661,278722
12,Cyprus,,3160,1957,1314,988
13,Latvia,,3397,2960,2646,2418
14,Lithuania,,3160,2246,1600,1144
15,Luxembourg,,2622,1887,1333,928
16,Hungary,,8896,8004,7200,6476
17,Malta,,600,285,160,119
18,Netherlands,,10139,5381,2826,1472
19,Austria,,21595,14317,9199,5740
20,Poland,,1300,915,762,691
21,Portugal,,64068,62778,60168,57043
22,Romania,,4467,3330,2480,1845
23,Slovenia,,4850,3671,2769,2084
24,Slovakia,,3558,1728,858,450
25,Finland,,33673,30892,28789,27101
26,Sweden,,2815,2678,2566,2469
27,United Kingdom,,43826,21231,9854,4522
28,Iceland,,582,655,684,645
29,Liechtenstein,,48,35,29,26
30,Norway,,1863,1420,1102,866
31,Switzerland,,13042,9875,7813,6338
