,Region,817,822,829,836,843
0,Belgium,,50279,44666,39562,34975
1,Bulgaria,,2897,2170,1639,1249
2,Czechia,,12117,6375,3027,1305
3,Denmark,,5616,2617,718,0
4,Germany,,570897,351929,199590,105593
5,Estonia,,2937,2158,1562,1120
6,Ireland,,5861,2208,860,479
7,Greece,,47560,26916,12020,2239
8,Spain,,9767,4289,2231,1512
9,France,,859388,793816,726050,659889
10,Croatia,,4140,3171,2419,1842
11,Italy,,420293,389288,350424,313194
12,Cyprus,,5541,2501,1223,806
13,Latvia,,3185,1874,1083,616
14,Lithuania,,6163,4342,3068,2176
15,Luxembourg,,4394,3214,2252,1522
16,Hungary,,10772,9727,8776,7914
17,Malta,,3989,3670,3349,3044
18,Netherlands,,34414,18851,10142,5383
19,Austria,,23508,7043,1850,439
20,Poland,,3729,1765,1067,830
21,Portugal,,52082,45342,39024,33295
22,Romania,,8443,6593,5150,4020
23,Slovenia,,9644,8015,6653,5518
24,Slovakia,,11689,5905,2843,1388
25,Finland,,20571,15356,11148,7785
26,Sweden,,3443,2978,2605,2305
27,United Kingdom,,106893,47694,18658,6830
28,Iceland,,0,0,0,0
29,Liechtenstein,,93,44,19,8
30,Norway,,1325,463,172,70
31,Switzerland,,10846,4313,1610,582
