,Region,544,549,556,563,570
0,Belgium,,11037,12971,13946,13729
1,Bulgaria,,337,288,248,215
2,Czechia,,1709,1624,1418,1151
3,Denmark,,6426,5893,5337,4830
4,Germany,,8271,8008,6977,5876
5,Estonia,,441,485,478,442
6,Ireland,,6320,6132,5597,5053
7,Greece,,18456,16955,15379,13950
8,Spain,,162819,152329,137201,122550
9,France,,45240,42147,36546,30969
10,Croatia,,696,634,569,508
11,Italy,,14335,14351,13285,12154
12,Cyprus,,7796,7332,6697,6080
13,Latvia,,128,65,23,1
14,Lithuania,,442,414,358,303
15,Luxembourg,,851,776,678,585
16,Hungary,,200,167,139,116
17,Malta,,1155,1014,841,689
18,Netherlands,,67142,61450,54812,48682
19,Austria,,1689,1526,1309,1104
20,Poland,,412,350,303,265
21,Portugal,,25347,25976,24859,23102
22,Romania,,268,225,187,155
23,Slovenia,,413,368,270,181
24,Slovakia,,77,58,45,37
25,Finland,,2165,1976,1762,1562
26,Sweden,,1854,1811,1661,1491
27,United Kingdom,,321023,313824,293505,271756
28,Iceland,,0,0,0,0
29,Liechtenstein,,8,8,7,6
30,Norway,,1100,979,871,776
31,Switzerland,,2910,2574,2047,1571
