,Region,712,717,724,731,738
0,Belgium,,33494,24266,17367,12314
1,Bulgaria,,13096,12693,11555,10350
2,Czechia,,22045,13007,7335,3985
3,Denmark,,153827,178541,184459,177328
4,Germany,,123704,86055,58181,38444
5,Estonia,,5965,5857,5747,5653
6,Ireland,,123647,132324,123637,112378
7,Greece,,140048,148706,140549,129353
8,Spain,,587827,673138,680780,630155
9,France,,1197646,1305676,1276929,1203244
10,Croatia,,26177,25050,23150,21237
11,Italy,,694535,707791,658775,603633
12,Cyprus,,19515,21737,21208,19805
13,Latvia,,5442,5439,5211,4891
14,Lithuania,,10709,9379,7694,6000
15,Luxembourg,,5119,5878,6406,6565
16,Hungary,,8151,4255,2152,1111
17,Malta,,8945,9650,9022,8160
18,Netherlands,,124299,160225,178237,169040
19,Austria,,8913,7037,5955,5274
20,Poland,,65056,50583,39191,30310
21,Portugal,,152226,164754,156849,144462
22,Romania,,7297,7271,6580,5816
23,Slovenia,,15168,20554,23185,22058
24,Slovakia,,12484,6854,3504,1684
25,Finland,,32331,33554,31277,28314
26,Sweden,,36677,37445,36079,33884
27,United Kingdom,,1230736,1286011,1223350,1134408
28,Iceland,,5259,6145,6236,5867
29,Liechtenstein,,190,151,120,94
30,Norway,,22184,19927,17831,15895
31,Switzerland,,89933,86523,80814,74775
