,Region,614,619,626,633,640
0,Belgium,,11798,10253,8894,7737
1,Bulgaria,,10785,10199,9338,8487
2,Czechia,,2963,2789,2611,2441
3,Denmark,,1547,1162,914,755
4,Germany,,52508,48610,44892,41393
5,Estonia,,3928,4057,3995,3798
6,Ireland,,6467,5659,4952,4340
7,Greece,,11878,10846,9931,9116
8,Spain,,13713,11387,9489,7912
9,France,,32012,24160,18128,13538
10,Croatia,,9582,9680,9222,8586
11,Italy,,19879,14847,10766,7626
12,Cyprus,,371,236,146,89
13,Latvia,,4761,5144,5255,5146
14,Lithuania,,10291,10076,9373,8632
15,Luxembourg,,504,480,459,439
16,Hungary,,2510,2322,2128,1947
17,Malta,,89,52,30,19
18,Netherlands,,10975,9791,8754,7837
19,Austria,,13426,12844,12006,11041
20,Poland,,5705,5829,5588,5241
21,Portugal,,2849,1548,755,331
22,Romania,,51090,58574,62557,62478
23,Slovenia,,8203,8526,8414,8025
24,Slovakia,,6082,5744,5257,4778
25,Finland,,2284,1979,1711,1477
26,Sweden,,4302,3836,3344,2959
27,United Kingdom,,186667,173009,160351,148632
28,Iceland,,135,108,87,70
29,Liechtenstein,,30,26,23,21
30,Norway,,4078,2959,2047,1322
31,Switzerland,,8177,6910,5821,4892
