,Region,530,535,542,549,556
0,Belgium,,2045,1487,1088,803
1,Bulgaria,,381,314,260,215
2,Czechia,,745,622,507,409
3,Denmark,,1074,870,680,492
4,Germany,,1775,1061,638,385
5,Estonia,,95,67,50,39
6,Ireland,,2155,2084,2016,1950
7,Greece,,3205,2840,2337,1795
8,Spain,,49825,51341,48593,45253
9,France,,5808,3507,2077,1210
10,Croatia,,557,429,282,158
11,Italy,,2460,1593,1036,679
12,Cyprus,,2621,2323,1986,1695
13,Latvia,,82,9,0,0
14,Lithuania,,145,68,30,13
15,Luxembourg,,317,351,344,313
16,Hungary,,219,110,53,26
17,Malta,,29,31,28,22
18,Netherlands,,2820,1988,1391,963
19,Austria,,156,55,4,0
20,Poland,,319,199,130,90
21,Portugal,,15173,15360,14556,13580
22,Romania,,151,113,88,70
23,Slovenia,,39,14,8,5
24,Slovakia,,132,90,66,51
25,Finland,,1232,1059,864,691
26,Sweden,,1138,926,751,608
27,United Kingdom,,170725,170877,158872,144497
28,Iceland,,0,0,0,0
29,Liechtenstein,,2,1,1,1
30,Norway,,1239,1168,1048,925
31,Switzerland,,480,301,185,112
