,Region,761,766,773,780,787
0,Belgium,,13151,0,0,0
1,Bulgaria,,25795,19475,14505,10699
2,Czechia,,111520,86139,65798,49897
3,Denmark,,267635,247145,231916,220136
4,Germany,,1310100,1233726,1137533,1034939
5,Estonia,,38883,36135,33444,30889
6,Ireland,,18715,11532,5999,2732
7,Greece,,114741,105726,97378,89649
8,Spain,,107037,51178,22300,8915
9,France,,261457,35444,0,0
10,Croatia,,18394,11525,6685,3544
11,Italy,,270153,183182,123648,83766
12,Cyprus,,16035,14717,13693,12887
13,Latvia,,79310,78358,74446,69747
14,Lithuania,,58359,56215,54167,52209
15,Luxembourg,,2238,1033,505,307
16,Hungary,,43273,30752,21400,14673
17,Malta,,308,203,140,103
18,Netherlands,,529956,486253,431424,380737
19,Austria,,185867,173868,162115,150824
20,Poland,,130864,94499,66991,46901
21,Portugal,,67219,32268,15768,9372
22,Romania,,118324,101762,87135,74413
23,Slovenia,,30034,21327,15019,10505
24,Slovakia,,180224,179609,172174,162838
25,Finland,,36997,33536,30450,27658
26,Sweden,,21023,6823,2504,1478
27,United Kingdom,,227927,113397,49994,19902
28,Iceland,,14406,13636,12879,12178
29,Liechtenstein,,661,589,522,460
30,Norway,,109772,96637,85517,77231
31,Switzerland,,95961,67802,46557,31265
