,Region,439,444,451,458,465
0,Belgium,,36269,34907,32026,28675
1,Bulgaria,,25025,25671,25524,24599
2,Czechia,,27649,18033,11107,6504
3,Denmark,,4193,4140,4097,4060
4,Germany,,111166,102242,90573,78635
5,Estonia,,5415,4248,3282,2511
6,Ireland,,3483,3434,3389,3347
7,Greece,,20425,20700,20485,20002
8,Spain,,43904,34538,25188,17895
9,France,,308649,307493,289147,265788
10,Croatia,,14861,16017,15483,13899
11,Italy,,141623,137774,134101,130571
12,Cyprus,,2503,2299,2083,1871
13,Latvia,,3289,3143,3005,2874
14,Lithuania,,5748,5715,5389,4937
15,Luxembourg,,1265,1081,896,730
16,Hungary,,56562,52525,47866,43120
17,Malta,,270,140,88,68
18,Netherlands,,53453,52329,49860,47028
19,Austria,,22894,22453,21842,21192
20,Poland,,217554,220813,212030,196178
21,Portugal,,1372,1178,1020,889
22,Romania,,39426,38175,36762,35360
23,Slovenia,,8085,8680,9010,9007
24,Slovakia,,5707,4087,2821,1885
25,Finland,,3287,2751,2246,1798
26,Sweden,,29531,27205,24672,22174
27,United Kingdom,,27326,24504,21976,19711
28,Iceland,,62,52,40,29
29,Liechtenstein,,25,25,24,24
30,Norway,,5740,5574,5410,5250
31,Switzerland,,10680,9661,8620,7647
