,Region,418,423,430,437,444
0,Belgium,,19916,19865,19833,19812
1,Bulgaria,,18905,21048,22237,22281
2,Czechia,,86247,82126,73755,62404
3,Denmark,,5167,4884,4289,3619
4,Germany,,66268,56175,43820,32814
5,Estonia,,11162,11392,11056,10578
6,Ireland,,3175,2989,2840,2712
7,Greece,,17832,18796,18767,17841
8,Spain,,3597,1889,1219,902
9,France,,165228,154371,133714,108337
10,Croatia,,4566,3792,2768,2084
11,Italy,,172230,173839,168675,162219
12,Cyprus,,3140,3333,3205,2955
13,Latvia,,3279,3077,2888,2713
14,Lithuania,,3332,3172,3052,2960
15,Luxembourg,,1001,937,875,817
16,Hungary,,59372,66821,68289,64622
17,Malta,,2335,2353,2167,1818
18,Netherlands,,38581,37742,34644,30662
19,Austria,,19628,19846,19129,18098
20,Poland,,126013,128848,119737,105610
21,Portugal,,2269,1865,1569,1333
22,Romania,,33208,33129,30767,27482
23,Slovenia,,4296,3738,3242,2803
24,Slovakia,,14632,13546,12393,11255
25,Finland,,5281,5581,5626,5503
26,Sweden,,22109,20581,19234,18035
27,United Kingdom,,30875,25083,20437,16664
28,Iceland,,16,15,14,13
29,Liechtenstein,,15,14,13,12
30,Norway,,5873,6351,6310,5955
31,Switzerland,,4395,3757,3211,2744
