,State,648,654,661,668,675
0,Washington,NaN,14363,13767,13072,12313
1,Illinois,NaN,14374,13580,12209,10697
2,California,NaN,41872,42753,44749,47887
3,Arizona,NaN,17503,17826,18312,18912
4,Massachusetts,NaN,8497,8001,7596,7256
5,Wisconsin,NaN,13414,12553,11997,11695
6,Texas,NaN,23808,20002,17252,15266
7,Nebraska,NaN,1346,982,746,590
8,Utah,NaN,12275,13484,14957,16716
9,Oregon,NaN,7188,6500,5876,5312
10,Florida,NaN,9996,7547,5752,4424
11,New York,NaN,22682,20433,18650,17206
12,Rhode Island,NaN,1404,1345,1295,1252
13,Georgia,NaN,6650,5183,4175,3472
14,New Hampshire,NaN,1048,715,504,364
15,North Carolina,NaN,11555,9420,7930,6883
16,New Jersey,NaN,8335,7954,7704,7563
17,Colorado,NaN,20909,22453,23888,25092
18,Maryland,NaN,4664,4167,3791,3506
19,Nevada,NaN,3515,3313,3198,3153
20,Tennessee,NaN,3151,1848,1137,731
21,Hawaii,NaN,774,649,556,487
22,Indiana,NaN,9433,8347,7619,7168
23,Kentucky,NaN,7031,5778,5149,4881
24,Minnesota,NaN,16117,15952,15929,16016
25,Oklahoma,NaN,5099,4688,4495,4480
26,Pennsylvania,NaN,24728,22399,20303,18402
27,South Carolina,NaN,4330,3218,2469,1956
28,District of Columbia,NaN,510,479,461,453
29,Kansas,NaN,5490,5364,5367,5486
30,Missouri,NaN,6203,5939,5921,6135
31,Vermont,NaN,1366,1301,1239,1177
32,Virginia,NaN,8371,6922,5837,5015
33,Connecticut,NaN,2539,2462,2428,2429
34,Iowa,NaN,7064,6699,6471,6357
35,Louisiana,NaN,2638,2264,2021,1870
36,Ohio,NaN,19661,15841,12600,9918
37,Michigan,NaN,27601,27667,27858,28091
38,South Dakota,NaN,2286,2234,2246,2326
39,Arkansas,NaN,2467,2073,1794,1594
40,Delaware,NaN,1683,1452,1284,1160
41,Mississippi,NaN,2768,2421,2182,2024
42,New Mexico,NaN,6314,6649,7354,8435
43,North Dakota,NaN,3183,3019,2923,2885
44,Wyoming,NaN,2692,2564,2495,2475
45,Alaska,NaN,3877,3492,3168,2892
46,Maine,NaN,3202,3039,2857,2658
47,Alabama,NaN,5277,4712,4349,4147
48,Idaho,NaN,6476,5829,5280,4810
49,Montana,NaN,5163,4703,4265,3853
50,Puerto Rico,NaN,599,540,509,498
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4994,4173,3551,3080
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
