,State,326,332,339,346,353
0,Washington,2879,155,184,191,205
1,Illinois,15339,1246,1287,1295,1260
2,California,21040,1500,1884,2212,2493
3,Arizona,7357,456,514,565,571
4,Massachusetts,11349,385,441,491,480
5,Wisconsin,4339,397,415,400,373
6,Texas,24400,1313,1419,1449,1390
7,Nebraska,1373,152,155,158,149
8,Utah,1055,123,129,142,136
9,Oregon,1155,129,141,150,148
10,Florida,19866,826,925,998,976
11,New York,35620,746,810,872,870
12,Rhode Island,1509,75,83,87,90
13,Georgia,10076,364,438,501,533
14,New Hampshire,603,43,51,60,64
15,North Carolina,5823,338,384,432,435
16,New Jersey,17751,426,488,495,470
17,Colorado,3958,541,528,531,509
18,Maryland,5117,281,320,339,336
19,Nevada,2539,232,254,269,255
20,Tennessee,5462,575,645,733,761
21,Hawaii,274,12,11,12,12
22,Indiana,6805,602,646,665,645
23,Kentucky,2207,174,192,207,199
24,Minnesota,4503,484,450,432,395
25,Oklahoma,2064,195,215,238,234
26,Pennsylvania,12490,1313,1420,1503,1517
27,South Carolina,4739,258,263,294,311
28,District of Columbia,715,15,16,18,18
29,Kansas,2072,175,182,200,200
30,Missouri,4609,356,381,378,367
31,Vermont,95,9,11,12,12
32,Virginia,4411,227,259,284,287
33,Connecticut,5363,181,209,216,225
34,Iowa,3209,275,303,291,293
35,Louisiana,6818,243,233,256,259
36,Ohio,7492,635,708,760,793
37,Michigan,11195,760,794,802,773
38,South Dakota,1259,119,109,109,97
39,Arkansas,2945,280,295,304,299
40,Delaware,816,24,30,34,37
41,Mississippi,4199,232,256,273,263
42,New Mexico,1957,225,193,198,185
43,North Dakota,1152,77,77,71,65
44,Wyoming,321,30,31,29,29
45,Alaska,176,25,29,31,32
46,Maine,257,25,30,36,37
47,Alabama,4102,249,295,318,323
48,Idaho,1175,131,144,154,148
49,Montana,818,68,69,72,67
50,Puerto Rico,1272,83,87,88,87
51,Virgin Islands,23,0,0,0,0
52,Guam,115,0,0,0,0
53,West Virginia,968,116,132,135,133
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
