,State,368,374,381,388,395
0,Washington,4114,133,132,128,125
1,Illinois,20680,643,627,595,568
2,California,37121,3540,3673,3767,3947
3,Arizona,12238,1077,1115,1154,1194
4,Massachusetts,14133,472,459,461,458
5,Wisconsin,6190,265,281,287,283
6,Texas,34911,2390,2519,2610,2652
7,Nebraska,1879,45,44,41,43
8,Utah,1595,117,114,114,115
9,Oregon,1880,92,97,97,99
10,Florida,25293,1258,1322,1391,1422
11,New York,42325,1378,1390,1432,1482
12,Rhode Island,2083,58,58,57,56
13,Georgia,13250,907,1040,1133,1224
14,New Hampshire,987,57,53,52,50
15,North Carolina,8695,695,689,718,750
16,New Jersey,20951,506,512,511,502
17,Colorado,5505,148,125,130,125
18,Maryland,6865,285,291,294,292
19,Nevada,4026,231,237,237,233
20,Tennessee,8859,477,473,457,436
21,Hawaii,341,19,15,15,15
22,Indiana,9716,318,307,288,273
23,Kentucky,3421,276,284,298,316
24,Minnesota,6163,183,166,159,152
25,Oklahoma,3279,299,290,305,315
26,Pennsylvania,20532,1166,1177,1166,1162
27,South Carolina,6547,392,385,393,397
28,District of Columbia,872,20,20,20,19
29,Kansas,3587,99,90,85,82
30,Missouri,6781,262,273,276,280
31,Vermont,170,4,4,4,4
32,Virginia,6078,327,360,370,376
33,Connecticut,6819,173,174,170,163
34,Iowa,4487,147,152,156,152
35,Louisiana,8565,366,343,360,379
36,Ohio,10711,509,529,532,533
37,Michigan,15181,393,395,394,373
38,South Dakota,1705,42,38,39,38
39,Arkansas,4606,278,260,259,256
40,Delaware,1041,31,27,27,26
41,Mississippi,5772,240,244,241,241
42,New Mexico,3145,182,171,171,167
43,North Dakota,1436,21,21,20,20
44,Wyoming,571,14,13,12,10
45,Alaska,259,12,13,13,13
46,Maine,544,41,45,44,44
47,Alabama,6660,507,575,631,676
48,Idaho,1669,48,47,46,43
49,Montana,1151,47,40,40,40
50,Puerto Rico,1773,50,49,47,43
51,Virgin Islands,24,0,0,0,0
52,Guam,128,0,0,0,0
53,West Virginia,1895,139,126,123,116
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
