,State,509,514,521,528,535
0,Washington,NaN,55,54,52,50
1,Illinois,NaN,127,118,110,101
2,California,NaN,190,179,168,158
3,Arizona,NaN,69,69,68,67
4,Massachusetts,NaN,27,24,21,20
5,Wisconsin,NaN,85,91,95,97
6,Texas,NaN,192,183,176,166
7,Nebraska,NaN,4,4,3,3
8,Utah,NaN,9,8,8,7
9,Oregon,NaN,29,29,29,28
10,Florida,NaN,261,261,256,250
11,New York,NaN,108,100,92,85
12,Rhode Island,NaN,6,6,6,6
13,Georgia,NaN,163,169,172,172
14,New Hampshire,NaN,4,3,3,3
15,North Carolina,NaN,123,136,148,158
16,New Jersey,NaN,48,41,36,32
17,Colorado,NaN,62,62,62,60
18,Maryland,NaN,34,30,28,26
19,Nevada,NaN,20,20,20,19
20,Tennessee,NaN,23,20,17,15
21,Hawaii,NaN,2,2,2,2
22,Indiana,NaN,66,69,71,71
23,Kentucky,NaN,46,40,35,32
24,Minnesota,NaN,45,46,46,47
25,Oklahoma,NaN,4,2,1,1
26,Pennsylvania,NaN,117,107,100,92
27,South Carolina,NaN,22,20,18,16
28,District of Columbia,NaN,1,1,1,1
29,Kansas,NaN,17,17,17,17
30,Missouri,NaN,51,51,52,51
31,Vermont,NaN,1,1,1,1
32,Virginia,NaN,69,71,73,75
33,Connecticut,NaN,12,11,10,9
34,Iowa,NaN,25,27,29,30
35,Louisiana,NaN,38,38,38,37
36,Ohio,NaN,7,5,4,3
37,Michigan,NaN,207,208,205,201
38,South Dakota,NaN,4,3,3,2
39,Arkansas,NaN,12,11,11,10
40,Delaware,NaN,6,6,6,5
41,Mississippi,NaN,25,26,28,28
42,New Mexico,NaN,19,19,19,19
43,North Dakota,NaN,3,2,2,2
44,Wyoming,NaN,2,2,2,2
45,Alaska,NaN,1,1,1,1
46,Maine,NaN,7,8,8,8
47,Alabama,NaN,63,66,68,70
48,Idaho,NaN,16,17,18,19
49,Montana,NaN,12,13,13,14
50,Puerto Rico,NaN,9,7,5,4
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,0,0,0,0
53,West Virginia,NaN,39,47,54,60
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
